TERM,TERM_DESCR,CAMPUS,SUBJECT,CATALOG_NBR,CLASS_SECTION,COMPONENT_MAIN,DESCR,CRSE_GRADE_OFF,GRADE_HDCNT,HR_NAME,INTERNET_ID,FULL_NAME
1233,Spr 2023,UMNTC,ABUS,4101,301,LEC,Accounting&Finance for Mgrs,C+,3,Uriah Giordana,ugiordan,ABUS 4101
1233,Spr 2023,UMNTC,ABUS,4104,301,LEC,Management and Human Resource,A,3,Steve Comingdeer,comin002,ABUS 4104
1233,Spr 2023,UMNTC,ABUS,4104,301,LEC,Management and Human Resource,A-,5,Steve Comingdeer,comin002,ABUS 4104
1233,Spr 2023,UMNTC,ABUS,4104,301,LEC,Management and Human Resource,B,5,Steve Comingdeer,comin002,ABUS 4104
1233,Spr 2023,UMNTC,ABUS,4104,301,LEC,Management and Human Resource,B+,2,Steve Comingdeer,comin002,ABUS 4104
1233,Spr 2023,UMNTC,ABUS,4104,301,LEC,Management and Human Resource,B-,1,Steve Comingdeer,comin002,ABUS 4104
1233,Spr 2023,UMNTC,ABUS,4104,301,LEC,Management and Human Resource,C,2,Steve Comingdeer,comin002,ABUS 4104
1233,Spr 2023,UMNTC,ABUS,4104,301,LEC,Management and Human Resource,C+,1,Steve Comingdeer,comin002,ABUS 4104
1233,Spr 2023,UMNTC,ABUS,4104,301,LEC,Management and Human Resource,C-,2,Steve Comingdeer,comin002,ABUS 4104
1233,Spr 2023,UMNTC,ABUS,4104,301,LEC,Management and Human Resource,W,1,Steve Comingdeer,comin002,ABUS 4104
1233,Spr 2023,UMNTC,ABUS,4104,302,LEC,Management and Human Resource,A,18,Julie Tschida,jtschida,ABUS 4104
1233,Spr 2023,UMNTC,ABUS,4104,302,LEC,Management and Human Resource,A-,9,Julie Tschida,jtschida,ABUS 4104
1233,Spr 2023,UMNTC,ABUS,4104,302,LEC,Management and Human Resource,B,2,Julie Tschida,jtschida,ABUS 4104
1233,Spr 2023,UMNTC,ABUS,4104,302,LEC,Management and Human Resource,B-,1,Julie Tschida,jtschida,ABUS 4104
1233,Spr 2023,UMNTC,ABUS,4104,302,LEC,Management and Human Resource,C,2,Julie Tschida,jtschida,ABUS 4104
1233,Spr 2023,UMNTC,ABUS,4104,302,LEC,Management and Human Resource,C+,2,Julie Tschida,jtschida,ABUS 4104
1233,Spr 2023,UMNTC,ABUS,4104,302,LEC,Management and Human Resource,W,1,Julie Tschida,jtschida,ABUS 4104
1233,Spr 2023,UMNTC,ABUS,4105,301,LEC,Authentic Business Leadership,A,28,Carol Klempka,cklempka,ABUS 4105
1233,Spr 2023,UMNTC,ABUS,4105,301,LEC,Authentic Business Leadership,A-,1,Carol Klempka,cklempka,ABUS 4105
1233,Spr 2023,UMNTC,ABUS,4105,301,LEC,Authentic Business Leadership,B+,2,Carol Klempka,cklempka,ABUS 4105
1233,Spr 2023,UMNTC,ABUS,4105,301,LEC,Authentic Business Leadership,C,1,Carol Klempka,cklempka,ABUS 4105
1233,Spr 2023,UMNTC,ABUS,4105,301,LEC,Authentic Business Leadership,C-,2,Carol Klempka,cklempka,ABUS 4105
1233,Spr 2023,UMNTC,ABUS,4105,302,LEC,Authentic Business Leadership,A,26,Carol Klempka,cklempka,ABUS 4105
1233,Spr 2023,UMNTC,ABUS,4105,302,LEC,Authentic Business Leadership,A-,2,Carol Klempka,cklempka,ABUS 4105
1233,Spr 2023,UMNTC,ABUS,4105,302,LEC,Authentic Business Leadership,B,2,Carol Klempka,cklempka,ABUS 4105
1233,Spr 2023,UMNTC,ABUS,4105,302,LEC,Authentic Business Leadership,B+,2,Carol Klempka,cklempka,ABUS 4105
1233,Spr 2023,UMNTC,ABUS,4105,302,LEC,Authentic Business Leadership,B-,4,Carol Klempka,cklempka,ABUS 4105
1233,Spr 2023,UMNTC,ABUS,4105,302,LEC,Authentic Business Leadership,C,1,Carol Klempka,cklempka,ABUS 4105
1233,Spr 2023,UMNTC,ABUS,4105,302,LEC,Authentic Business Leadership,C-,1,Carol Klempka,cklempka,ABUS 4105
1233,Spr 2023,UMNTC,ABUS,4105,302,LEC,Authentic Business Leadership,F,2,Carol Klempka,cklempka,ABUS 4105
1233,Spr 2023,UMNTC,ABUS,4151,301,LEC,Innovation for Leaders & Orgs.,A,8,Richard Brynteson,bryn0004,ABUS 4151
1233,Spr 2023,UMNTC,ABUS,4151,301,LEC,Innovation for Leaders & Orgs.,A-,5,Richard Brynteson,bryn0004,ABUS 4151
1233,Spr 2023,UMNTC,ABUS,4151,301,LEC,Innovation for Leaders & Orgs.,B,9,Richard Brynteson,bryn0004,ABUS 4151
1233,Spr 2023,UMNTC,ABUS,4151,301,LEC,Innovation for Leaders & Orgs.,B+,4,Richard Brynteson,bryn0004,ABUS 4151
1233,Spr 2023,UMNTC,ABUS,4151,301,LEC,Innovation for Leaders & Orgs.,C,2,Richard Brynteson,bryn0004,ABUS 4151
1233,Spr 2023,UMNTC,ABUS,4151,301,LEC,Innovation for Leaders & Orgs.,C+,2,Richard Brynteson,bryn0004,ABUS 4151
1233,Spr 2023,UMNTC,ABUS,4151,301,LEC,Innovation for Leaders & Orgs.,F,3,Richard Brynteson,bryn0004,ABUS 4151
1233,Spr 2023,UMNTC,ABUS,4151,301,LEC,Innovation for Leaders & Orgs.,W,2,Richard Brynteson,bryn0004,ABUS 4151
1233,Spr 2023,UMNTC,ABUS,4218,301,LEC,Real Estate Finance,A,8,Jody Tableporter,tabl0002,ABUS 4218
1233,Spr 2023,UMNTC,ABUS,4218,301,LEC,Real Estate Finance,A-,9,Jody Tableporter,tabl0002,ABUS 4218
1233,Spr 2023,UMNTC,ABUS,4218,301,LEC,Real Estate Finance,B,1,Jody Tableporter,tabl0002,ABUS 4218
1233,Spr 2023,UMNTC,ABUS,4218,301,LEC,Real Estate Finance,B+,3,Jody Tableporter,tabl0002,ABUS 4218
1233,Spr 2023,UMNTC,ABUS,4218,301,LEC,Real Estate Finance,B-,2,Jody Tableporter,tabl0002,ABUS 4218
1233,Spr 2023,UMNTC,ABUS,4218,301,LEC,Real Estate Finance,C,1,Jody Tableporter,tabl0002,ABUS 4218
1233,Spr 2023,UMNTC,ABUS,4218,301,LEC,Real Estate Finance,C+,2,Jody Tableporter,tabl0002,ABUS 4218
1233,Spr 2023,UMNTC,ABUS,4218,301,LEC,Real Estate Finance,F,3,Jody Tableporter,tabl0002,ABUS 4218
1233,Spr 2023,UMNTC,ABUS,4218,301,LEC,Real Estate Finance,W,2,Jody Tableporter,tabl0002,ABUS 4218
1233,Spr 2023,UMNTC,ABUS,4515,301,LEC,Strat/Mgmt Sustainable Future,A,23,Garth Hickle,hickl011,ABUS 4515
1233,Spr 2023,UMNTC,ABUS,4515,301,LEC,Strat/Mgmt Sustainable Future,B,2,Garth Hickle,hickl011,ABUS 4515
1233,Spr 2023,UMNTC,ABUS,4515,301,LEC,Strat/Mgmt Sustainable Future,B+,1,Garth Hickle,hickl011,ABUS 4515
1233,Spr 2023,UMNTC,ABUS,4515,301,LEC,Strat/Mgmt Sustainable Future,B-,4,Garth Hickle,hickl011,ABUS 4515
1233,Spr 2023,UMNTC,ABUS,4515,301,LEC,Strat/Mgmt Sustainable Future,C,1,Garth Hickle,hickl011,ABUS 4515
1233,Spr 2023,UMNTC,ABUS,4515,301,LEC,Strat/Mgmt Sustainable Future,C-,1,Garth Hickle,hickl011,ABUS 4515
1233,Spr 2023,UMNTC,ABUS,4515,301,LEC,Strat/Mgmt Sustainable Future,W,2,Garth Hickle,hickl011,ABUS 4515
1233,Spr 2023,UMNTC,ABUS,4545,301,LEC,Defying Workplace Racial Bias,A,19,Phillip Hampton,hamptonp,ABUS 4545
1233,Spr 2023,UMNTC,ABUS,4545,301,LEC,Defying Workplace Racial Bias,A-,8,Phillip Hampton,hamptonp,ABUS 4545
1233,Spr 2023,UMNTC,ABUS,4545,301,LEC,Defying Workplace Racial Bias,B,5,Phillip Hampton,hamptonp,ABUS 4545
1233,Spr 2023,UMNTC,ABUS,4545,301,LEC,Defying Workplace Racial Bias,B+,4,Phillip Hampton,hamptonp,ABUS 4545
1233,Spr 2023,UMNTC,ABUS,4545,301,LEC,Defying Workplace Racial Bias,C,2,Phillip Hampton,hamptonp,ABUS 4545
1233,Spr 2023,UMNTC,ABUS,4545,301,LEC,Defying Workplace Racial Bias,C+,1,Phillip Hampton,hamptonp,ABUS 4545
1233,Spr 2023,UMNTC,ABUS,4545,301,LEC,Defying Workplace Racial Bias,C-,1,Phillip Hampton,hamptonp,ABUS 4545
1233,Spr 2023,UMNTC,ABUS,4571W,301,LEC,Grant Writ Health & Nonprofit,A,11,Jeannine Kessler,kessler,ABUS 4571W
1233,Spr 2023,UMNTC,ABUS,4571W,301,LEC,Grant Writ Health & Nonprofit,A-,2,Jeannine Kessler,kessler,ABUS 4571W
1233,Spr 2023,UMNTC,ABUS,4571W,301,LEC,Grant Writ Health & Nonprofit,B,1,Jeannine Kessler,kessler,ABUS 4571W
1233,Spr 2023,UMNTC,ABUS,4571W,301,LEC,Grant Writ Health & Nonprofit,B+,1,Jeannine Kessler,kessler,ABUS 4571W
1233,Spr 2023,UMNTC,ABUS,4571W,301,LEC,Grant Writ Health & Nonprofit,F,2,Jeannine Kessler,kessler,ABUS 4571W
1233,Spr 2023,UMNTC,ABUS,4701,301,LEC,Introduction to Marketing,A,14,Kay Rindels,sune0002,ABUS 4701
1233,Spr 2023,UMNTC,ABUS,4701,301,LEC,Introduction to Marketing,A-,6,Kay Rindels,sune0002,ABUS 4701
1233,Spr 2023,UMNTC,ABUS,4701,301,LEC,Introduction to Marketing,B,2,Kay Rindels,sune0002,ABUS 4701
1233,Spr 2023,UMNTC,ABUS,4701,301,LEC,Introduction to Marketing,B+,3,Kay Rindels,sune0002,ABUS 4701
1233,Spr 2023,UMNTC,ABUS,4701,301,LEC,Introduction to Marketing,C,2,Kay Rindels,sune0002,ABUS 4701
1233,Spr 2023,UMNTC,ABUS,4701,301,LEC,Introduction to Marketing,W,2,Kay Rindels,sune0002,ABUS 4701
1233,Spr 2023,UMNTC,ABUS,4702,301,LEC,Applied Digital Marketing,A,5,Jeff Neidt,neidt004,ABUS 4702
1233,Spr 2023,UMNTC,ABUS,4702,301,LEC,Applied Digital Marketing,A-,2,Jeff Neidt,neidt004,ABUS 4702
1233,Spr 2023,UMNTC,ABUS,4702,301,LEC,Applied Digital Marketing,B,8,Jeff Neidt,neidt004,ABUS 4702
1233,Spr 2023,UMNTC,ABUS,4702,301,LEC,Applied Digital Marketing,B+,10,Jeff Neidt,neidt004,ABUS 4702
1233,Spr 2023,UMNTC,ABUS,4702,301,LEC,Applied Digital Marketing,C,1,Jeff Neidt,neidt004,ABUS 4702
1233,Spr 2023,UMNTC,ABUS,4702,301,LEC,Applied Digital Marketing,W,3,Jeff Neidt,neidt004,ABUS 4702
1233,Spr 2023,UMNTC,ABUS,4703,301,LEC,Mrkting Professional Practice,A,11,Geoffrey Kaufmann,kaufm004,ABUS 4703
1233,Spr 2023,UMNTC,ABUS,4703,301,LEC,Mrkting Professional Practice,A-,1,Geoffrey Kaufmann,kaufm004,ABUS 4703
1233,Spr 2023,UMNTC,ABUS,4703,301,LEC,Mrkting Professional Practice,B,1,Geoffrey Kaufmann,kaufm004,ABUS 4703
1233,Spr 2023,UMNTC,ABUS,4703,301,LEC,Mrkting Professional Practice,B+,1,Geoffrey Kaufmann,kaufm004,ABUS 4703
1233,Spr 2023,UMNTC,ABUS,4703,301,LEC,Mrkting Professional Practice,B-,1,Geoffrey Kaufmann,kaufm004,ABUS 4703
1233,Spr 2023,UMNTC,ACCT,1911,001,LEC,The Language of Business,A,6,Kendell Poch,beck0620,ACCT 1911
1233,Spr 2023,UMNTC,ACCT,1911,001,LEC,The Language of Business,A-,6,Kendell Poch,beck0620,ACCT 1911
1233,Spr 2023,UMNTC,ACCT,1911,001,LEC,The Language of Business,B+,1,Kendell Poch,beck0620,ACCT 1911
1233,Spr 2023,UMNTC,ACCT,1911,001,LEC,The Language of Business,B-,1,Kendell Poch,beck0620,ACCT 1911
1233,Spr 2023,UMNTC,ACCT,1911,001,LEC,The Language of Business,C+,1,Kendell Poch,beck0620,ACCT 1911
1233,Spr 2023,UMNTC,ACCT,2051,001,LEC,Intr Financial Rptg,A,20,Kendell Poch,beck0620,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,001,LEC,Intr Financial Rptg,A-,19,Kendell Poch,beck0620,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,001,LEC,Intr Financial Rptg,B,15,Kendell Poch,beck0620,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,001,LEC,Intr Financial Rptg,B+,11,Kendell Poch,beck0620,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,001,LEC,Intr Financial Rptg,B-,12,Kendell Poch,beck0620,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,001,LEC,Intr Financial Rptg,C,4,Kendell Poch,beck0620,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,001,LEC,Intr Financial Rptg,C+,5,Kendell Poch,beck0620,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,001,LEC,Intr Financial Rptg,C-,2,Kendell Poch,beck0620,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,001,LEC,Intr Financial Rptg,D+,1,Kendell Poch,beck0620,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,001,LEC,Intr Financial Rptg,W,3,Kendell Poch,beck0620,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,002,LEC,Intr Financial Rptg,A,26,Cyrus Aghamolla,caghamol,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,002,LEC,Intr Financial Rptg,A-,8,Cyrus Aghamolla,caghamol,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,002,LEC,Intr Financial Rptg,B,15,Cyrus Aghamolla,caghamol,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,002,LEC,Intr Financial Rptg,B+,16,Cyrus Aghamolla,caghamol,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,002,LEC,Intr Financial Rptg,B-,10,Cyrus Aghamolla,caghamol,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,002,LEC,Intr Financial Rptg,C,3,Cyrus Aghamolla,caghamol,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,002,LEC,Intr Financial Rptg,C+,4,Cyrus Aghamolla,caghamol,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,002,LEC,Intr Financial Rptg,C-,1,Cyrus Aghamolla,caghamol,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,002,LEC,Intr Financial Rptg,D+,1,Cyrus Aghamolla,caghamol,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,002,LEC,Intr Financial Rptg,F,3,Cyrus Aghamolla,caghamol,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,002,LEC,Intr Financial Rptg,W,4,Cyrus Aghamolla,caghamol,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,003,LEC,Intr Financial Rptg,A,18,Paul White,white131,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,003,LEC,Intr Financial Rptg,A-,13,Paul White,white131,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,003,LEC,Intr Financial Rptg,B,23,Paul White,white131,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,003,LEC,Intr Financial Rptg,B+,12,Paul White,white131,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,003,LEC,Intr Financial Rptg,B-,8,Paul White,white131,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,003,LEC,Intr Financial Rptg,C,6,Paul White,white131,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,003,LEC,Intr Financial Rptg,C+,1,Paul White,white131,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,003,LEC,Intr Financial Rptg,C-,5,Paul White,white131,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,003,LEC,Intr Financial Rptg,D,1,Paul White,white131,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,003,LEC,Intr Financial Rptg,F,1,Paul White,white131,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,003,LEC,Intr Financial Rptg,W,3,Paul White,white131,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,005,LEC,Intr Financial Rptg,A,11,Nan Li,nanli,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,005,LEC,Intr Financial Rptg,B,10,Nan Li,nanli,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,005,LEC,Intr Financial Rptg,B+,4,Nan Li,nanli,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,005,LEC,Intr Financial Rptg,B-,2,Nan Li,nanli,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,005,LEC,Intr Financial Rptg,C,1,Nan Li,nanli,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,005,LEC,Intr Financial Rptg,C+,1,Nan Li,nanli,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,005,LEC,Intr Financial Rptg,D+,3,Nan Li,nanli,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,005,LEC,Intr Financial Rptg,F,1,Nan Li,nanli,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,006,LEC,Intr Financial Rptg,A,19,Nan Li,nanli,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,006,LEC,Intr Financial Rptg,A-,11,Nan Li,nanli,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,006,LEC,Intr Financial Rptg,B,21,Nan Li,nanli,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,006,LEC,Intr Financial Rptg,B+,3,Nan Li,nanli,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,006,LEC,Intr Financial Rptg,B-,2,Nan Li,nanli,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,006,LEC,Intr Financial Rptg,C,4,Nan Li,nanli,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,006,LEC,Intr Financial Rptg,C+,3,Nan Li,nanli,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,006,LEC,Intr Financial Rptg,D+,2,Nan Li,nanli,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,007,LEC,Intr Financial Rptg,A,36,Cyrus Aghamolla,caghamol,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,007,LEC,Intr Financial Rptg,A-,10,Cyrus Aghamolla,caghamol,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,007,LEC,Intr Financial Rptg,B,18,Cyrus Aghamolla,caghamol,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,007,LEC,Intr Financial Rptg,B+,22,Cyrus Aghamolla,caghamol,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,007,LEC,Intr Financial Rptg,B-,12,Cyrus Aghamolla,caghamol,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,007,LEC,Intr Financial Rptg,C,6,Cyrus Aghamolla,caghamol,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,007,LEC,Intr Financial Rptg,C+,4,Cyrus Aghamolla,caghamol,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,007,LEC,Intr Financial Rptg,C-,4,Cyrus Aghamolla,caghamol,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,007,LEC,Intr Financial Rptg,D+,2,Cyrus Aghamolla,caghamol,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,007,LEC,Intr Financial Rptg,F,3,Cyrus Aghamolla,caghamol,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,007,LEC,Intr Financial Rptg,W,5,Cyrus Aghamolla,caghamol,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,008,LEC,Intr Financial Rptg,A,20,Paul Ma,paulma,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,008,LEC,Intr Financial Rptg,A-,12,Paul Ma,paulma,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,008,LEC,Intr Financial Rptg,B,14,Paul Ma,paulma,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,008,LEC,Intr Financial Rptg,B+,17,Paul Ma,paulma,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,008,LEC,Intr Financial Rptg,B-,17,Paul Ma,paulma,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,008,LEC,Intr Financial Rptg,C,9,Paul Ma,paulma,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,008,LEC,Intr Financial Rptg,C+,8,Paul Ma,paulma,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,008,LEC,Intr Financial Rptg,C-,2,Paul Ma,paulma,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,008,LEC,Intr Financial Rptg,D,2,Paul Ma,paulma,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,008,LEC,Intr Financial Rptg,D+,3,Paul Ma,paulma,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,008,LEC,Intr Financial Rptg,F,5,Paul Ma,paulma,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,008,LEC,Intr Financial Rptg,W,9,Paul Ma,paulma,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,009,LEC,Intr Financial Rptg,A,20,Grace Londregan,,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,009,LEC,Intr Financial Rptg,A-,8,Grace Londregan,,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,009,LEC,Intr Financial Rptg,B,7,Grace Londregan,,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,009,LEC,Intr Financial Rptg,B+,8,Grace Londregan,,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,009,LEC,Intr Financial Rptg,B-,8,Grace Londregan,,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,009,LEC,Intr Financial Rptg,C,9,Grace Londregan,,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,009,LEC,Intr Financial Rptg,C+,1,Grace Londregan,,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,009,LEC,Intr Financial Rptg,D,2,Grace Londregan,,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,009,LEC,Intr Financial Rptg,W,2,Grace Londregan,,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,010,LEC,Intr Financial Rptg,A,25,Wenwei Lin,,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,010,LEC,Intr Financial Rptg,A-,6,Wenwei Lin,,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,010,LEC,Intr Financial Rptg,B,13,Wenwei Lin,,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,010,LEC,Intr Financial Rptg,B+,11,Wenwei Lin,,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,010,LEC,Intr Financial Rptg,B-,4,Wenwei Lin,,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,010,LEC,Intr Financial Rptg,C+,4,Wenwei Lin,,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,010,LEC,Intr Financial Rptg,W,2,Wenwei Lin,,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,011,LEC,Intr Financial Rptg,A,17,Nan Li,nanli,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,011,LEC,Intr Financial Rptg,A-,9,Nan Li,nanli,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,011,LEC,Intr Financial Rptg,B,31,Nan Li,nanli,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,011,LEC,Intr Financial Rptg,B+,15,Nan Li,nanli,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,011,LEC,Intr Financial Rptg,B-,12,Nan Li,nanli,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,011,LEC,Intr Financial Rptg,C,8,Nan Li,nanli,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,011,LEC,Intr Financial Rptg,C+,10,Nan Li,nanli,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,011,LEC,Intr Financial Rptg,C-,1,Nan Li,nanli,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,011,LEC,Intr Financial Rptg,D,4,Nan Li,nanli,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,011,LEC,Intr Financial Rptg,D+,3,Nan Li,nanli,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,011,LEC,Intr Financial Rptg,F,2,Nan Li,nanli,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051,011,LEC,Intr Financial Rptg,W,6,Nan Li,nanli,ACCT 2051
1233,Spr 2023,UMNTC,ACCT,2051H,001,LEC,Honors:  Intr Financial Rptg,A,11,Paul Ma,paulma,ACCT 2051H
1233,Spr 2023,UMNTC,ACCT,2051H,001,LEC,Honors:  Intr Financial Rptg,A-,4,Paul Ma,paulma,ACCT 2051H
1233,Spr 2023,UMNTC,ACCT,2051H,001,LEC,Honors:  Intr Financial Rptg,B,1,Paul Ma,paulma,ACCT 2051H
1233,Spr 2023,UMNTC,ACCT,2051H,001,LEC,Honors:  Intr Financial Rptg,B+,2,Paul Ma,paulma,ACCT 2051H
1233,Spr 2023,UMNTC,ACCT,2051H,001,LEC,Honors:  Intr Financial Rptg,B-,1,Paul Ma,paulma,ACCT 2051H
1233,Spr 2023,UMNTC,ACCT,2051H,001,LEC,Honors:  Intr Financial Rptg,W,1,Paul Ma,paulma,ACCT 2051H
1233,Spr 2023,UMNTC,ACCT,3001,001,LEC,Strategic Mgmt Acct,A,27,Gaoqing Zhang,zhangg,ACCT 3001
1233,Spr 2023,UMNTC,ACCT,3001,001,LEC,Strategic Mgmt Acct,A-,17,Gaoqing Zhang,zhangg,ACCT 3001
1233,Spr 2023,UMNTC,ACCT,3001,001,LEC,Strategic Mgmt Acct,B,11,Gaoqing Zhang,zhangg,ACCT 3001
1233,Spr 2023,UMNTC,ACCT,3001,001,LEC,Strategic Mgmt Acct,B+,25,Gaoqing Zhang,zhangg,ACCT 3001
1233,Spr 2023,UMNTC,ACCT,3001,001,LEC,Strategic Mgmt Acct,B-,5,Gaoqing Zhang,zhangg,ACCT 3001
1233,Spr 2023,UMNTC,ACCT,3001,001,LEC,Strategic Mgmt Acct,C+,3,Gaoqing Zhang,zhangg,ACCT 3001
1233,Spr 2023,UMNTC,ACCT,3001,001,LEC,Strategic Mgmt Acct,W,1,Gaoqing Zhang,zhangg,ACCT 3001
1233,Spr 2023,UMNTC,ACCT,3001,002,LEC,Strategic Mgmt Acct,A,39,Gaoqing Zhang,zhangg,ACCT 3001
1233,Spr 2023,UMNTC,ACCT,3001,002,LEC,Strategic Mgmt Acct,A-,7,Gaoqing Zhang,zhangg,ACCT 3001
1233,Spr 2023,UMNTC,ACCT,3001,002,LEC,Strategic Mgmt Acct,B,8,Gaoqing Zhang,zhangg,ACCT 3001
1233,Spr 2023,UMNTC,ACCT,3001,002,LEC,Strategic Mgmt Acct,B+,23,Gaoqing Zhang,zhangg,ACCT 3001
1233,Spr 2023,UMNTC,ACCT,3001,002,LEC,Strategic Mgmt Acct,B-,7,Gaoqing Zhang,zhangg,ACCT 3001
1233,Spr 2023,UMNTC,ACCT,3001,002,LEC,Strategic Mgmt Acct,C,1,Gaoqing Zhang,zhangg,ACCT 3001
