TERM,TERM_DESCR,INSTITUTION,CAMPUS,SUBJECT,CATALOG_NBR,CLASS_SECTION,DESCR,CRSE_GRADE_OFF,CLASS_HDCNT,GRADE_HDCNT,INSTR_ROLE,NAME,JOBCODE_DESCR,INTERNET_ID
1255,Sum 2025,UMNCR,UMNCR,GBUS,1005,E92,Orientation to Online Learning,A,19,6,PI,"Konte,Mohammed",Lecturer,mkonte
1255,Sum 2025,UMNCR,UMNCR,GBUS,1005,E92,Orientation to Online Learning,A-,19,2,PI,"Konte,Mohammed",Lecturer,mkonte
1255,Sum 2025,UMNCR,UMNCR,GBUS,1005,E92,Orientation to Online Learning,B+,19,1,PI,"Konte,Mohammed",Lecturer,mkonte
1255,Sum 2025,UMNCR,UMNCR,GBUS,1005,E92,Orientation to Online Learning,B-,19,1,PI,"Konte,Mohammed",Lecturer,mkonte
1255,Sum 2025,UMNCR,UMNCR,GBUS,1005,E92,Orientation to Online Learning,C,19,3,PI,"Konte,Mohammed",Lecturer,mkonte
1255,Sum 2025,UMNCR,UMNCR,GBUS,1005,E92,Orientation to Online Learning,F,19,6,PI,"Konte,Mohammed",Lecturer,mkonte
1255,Sum 2025,UMNCR,UMNCR,GBUS,1005,E93,Orientation to Online Learning,A,27,19,PI,"Bergman,Courtney M",Lecturer,cbergman
1255,Sum 2025,UMNCR,UMNCR,GBUS,1005,E93,Orientation to Online Learning,A-,27,1,PI,"Bergman,Courtney M",Lecturer,cbergman
1255,Sum 2025,UMNCR,UMNCR,GBUS,1005,E93,Orientation to Online Learning,B,27,1,PI,"Bergman,Courtney M",Lecturer,cbergman
1255,Sum 2025,UMNCR,UMNCR,GBUS,1005,E93,Orientation to Online Learning,B+,27,2,PI,"Bergman,Courtney M",Lecturer,cbergman
1255,Sum 2025,UMNCR,UMNCR,GBUS,1005,E93,Orientation to Online Learning,B-,27,1,PI,"Bergman,Courtney M",Lecturer,cbergman
1255,Sum 2025,UMNCR,UMNCR,GBUS,1005,E93,Orientation to Online Learning,C+,27,1,PI,"Bergman,Courtney M",Lecturer,cbergman
1255,Sum 2025,UMNCR,UMNCR,GBUS,1005,E93,Orientation to Online Learning,F,27,2,PI,"Bergman,Courtney M",Lecturer,cbergman
1255,Sum 2025,UMNCR,UMNCR,GBUS,1005,E94,Orientation to Online Learning,A,24,13,PI,"Bergman,Courtney M",Lecturer,cbergman
1255,Sum 2025,UMNCR,UMNCR,GBUS,1005,E94,Orientation to Online Learning,A-,24,1,PI,"Bergman,Courtney M",Lecturer,cbergman
1255,Sum 2025,UMNCR,UMNCR,GBUS,1005,E94,Orientation to Online Learning,B,24,1,PI,"Bergman,Courtney M",Lecturer,cbergman
1255,Sum 2025,UMNCR,UMNCR,GBUS,1005,E94,Orientation to Online Learning,B+,24,2,PI,"Bergman,Courtney M",Lecturer,cbergman
1255,Sum 2025,UMNCR,UMNCR,GBUS,1005,E94,Orientation to Online Learning,B-,24,1,PI,"Bergman,Courtney M",Lecturer,cbergman
1255,Sum 2025,UMNCR,UMNCR,GBUS,1005,E94,Orientation to Online Learning,C+,24,1,PI,"Bergman,Courtney M",Lecturer,cbergman
1255,Sum 2025,UMNCR,UMNCR,GBUS,1005,E94,Orientation to Online Learning,D,24,1,PI,"Bergman,Courtney M",Lecturer,cbergman
1255,Sum 2025,UMNCR,UMNCR,GBUS,1005,E94,Orientation to Online Learning,F,24,3,PI,"Bergman,Courtney M",Lecturer,cbergman
1255,Sum 2025,UMNCR,UMNCR,GBUS,1005,E94,Orientation to Online Learning,W,24,1,PI,"Bergman,Courtney M",Lecturer,cbergman
1255,Sum 2025,UMNCR,UMNCR,GBUS,3100,E90,Career & Professional Develpmt,A,18,15,PI,"Bergman,Courtney M",Lecturer,cbergman
1255,Sum 2025,UMNCR,UMNCR,GBUS,3100,E90,Career & Professional Develpmt,B+,18,2,PI,"Bergman,Courtney M",Lecturer,cbergman
1255,Sum 2025,UMNCR,UMNCR,GBUS,3100,E90,Career & Professional Develpmt,W,18,1,PI,"Bergman,Courtney M",Lecturer,cbergman
1255,Sum 2025,UMNCR,UMNCR,GBUS,3107,E90,Legal Environment in Business,A,28,18,PI,"Vagle,Sheila",Teaching Specialist,vagle017
1255,Sum 2025,UMNCR,UMNCR,GBUS,3107,E90,Legal Environment in Business,A-,28,4,PI,"Vagle,Sheila",Teaching Specialist,vagle017
1255,Sum 2025,UMNCR,UMNCR,GBUS,3107,E90,Legal Environment in Business,B,28,1,PI,"Vagle,Sheila",Teaching Specialist,vagle017
1255,Sum 2025,UMNCR,UMNCR,GBUS,3107,E90,Legal Environment in Business,B+,28,1,PI,"Vagle,Sheila",Teaching Specialist,vagle017
1255,Sum 2025,UMNCR,UMNCR,GBUS,3107,E90,Legal Environment in Business,B-,28,3,PI,"Vagle,Sheila",Teaching Specialist,vagle017
1255,Sum 2025,UMNCR,UMNCR,GBUS,3107,E90,Legal Environment in Business,C,28,1,PI,"Vagle,Sheila",Teaching Specialist,vagle017
1255,Sum 2025,UMNCR,UMNCR,GBUS,3500,E90,Business Ethics,A,22,14,PI,"Myers,Ken W",Associate Professor,kmyers
1255,Sum 2025,UMNCR,UMNCR,GBUS,3500,E90,Business Ethics,A-,22,3,PI,"Myers,Ken W",Associate Professor,kmyers
1255,Sum 2025,UMNCR,UMNCR,GBUS,3500,E90,Business Ethics,B+,22,2,PI,"Myers,Ken W",Associate Professor,kmyers
1255,Sum 2025,UMNCR,UMNCR,GBUS,3500,E90,Business Ethics,C,22,1,PI,"Myers,Ken W",Associate Professor,kmyers
1255,Sum 2025,UMNCR,UMNCR,GBUS,3500,E90,Business Ethics,F,22,1,PI,"Myers,Ken W",Associate Professor,kmyers
1255,Sum 2025,UMNCR,UMNCR,GBUS,3500,E90,Business Ethics,W,22,1,PI,"Myers,Ken W",Associate Professor,kmyers
1255,Sum 2025,UMNTC,UMNTC,GCD,3022,090,Genetics,A,77,27,PI,"Kikyo,Nobuaki J",Associate Professor,kikyo001
1255,Sum 2025,UMNTC,UMNTC,GCD,3022,090,Genetics,A-,77,9,PI,"Kikyo,Nobuaki J",Associate Professor,kikyo001
1255,Sum 2025,UMNTC,UMNTC,GCD,3022,090,Genetics,B,77,7,PI,"Kikyo,Nobuaki J",Associate Professor,kikyo001
1255,Sum 2025,UMNTC,UMNTC,GCD,3022,090,Genetics,B+,77,7,PI,"Kikyo,Nobuaki J",Associate Professor,kikyo001
1255,Sum 2025,UMNTC,UMNTC,GCD,3022,090,Genetics,B-,77,2,PI,"Kikyo,Nobuaki J",Associate Professor,kikyo001
1255,Sum 2025,UMNTC,UMNTC,GCD,3022,090,Genetics,C,77,11,PI,"Kikyo,Nobuaki J",Associate Professor,kikyo001
1255,Sum 2025,UMNTC,UMNTC,GCD,3022,090,Genetics,C+,77,4,PI,"Kikyo,Nobuaki J",Associate Professor,kikyo001
1255,Sum 2025,UMNTC,UMNTC,GCD,3022,090,Genetics,D,77,2,PI,"Kikyo,Nobuaki J",Associate Professor,kikyo001
1255,Sum 2025,UMNTC,UMNTC,GCD,3022,090,Genetics,F,77,3,PI,"Kikyo,Nobuaki J",Associate Professor,kikyo001
1255,Sum 2025,UMNTC,UMNTC,GCD,3022,090,Genetics,W,77,5,PI,"Kikyo,Nobuaki J",Associate Professor,kikyo001
1255,Sum 2025,UMNTC,UMNTC,GCD,3485,001,Bioinformatic Analysis,A,13,3,PI,"Matthes,David J",Teaching Professor,dmatthes
1255,Sum 2025,UMNTC,UMNTC,GCD,3485,001,Bioinformatic Analysis,A-,13,5,PI,"Matthes,David J",Teaching Professor,dmatthes
1255,Sum 2025,UMNTC,UMNTC,GCD,3485,001,Bioinformatic Analysis,B,13,2,PI,"Matthes,David J",Teaching Professor,dmatthes
1255,Sum 2025,UMNTC,UMNTC,GCD,3485,001,Bioinformatic Analysis,B+,13,3,PI,"Matthes,David J",Teaching Professor,dmatthes
1255,Sum 2025,UMNDL,UMNDL,GEOG,1414,080,The Physical Geography,A,13,3,PI,"Riker-Coleman,Kristin Emigh",Teaching Assistant Professor,krikerco
1255,Sum 2025,UMNDL,UMNDL,GEOG,1414,080,The Physical Geography,A-,13,1,PI,"Riker-Coleman,Kristin Emigh",Teaching Assistant Professor,krikerco
1255,Sum 2025,UMNDL,UMNDL,GEOG,1414,080,The Physical Geography,B,13,1,PI,"Riker-Coleman,Kristin Emigh",Teaching Assistant Professor,krikerco
1255,Sum 2025,UMNDL,UMNDL,GEOG,1414,080,The Physical Geography,B-,13,1,PI,"Riker-Coleman,Kristin Emigh",Teaching Assistant Professor,krikerco
1255,Sum 2025,UMNDL,UMNDL,GEOG,1414,080,The Physical Geography,C,13,1,PI,"Riker-Coleman,Kristin Emigh",Teaching Assistant Professor,krikerco
1255,Sum 2025,UMNDL,UMNDL,GEOG,1414,080,The Physical Geography,C+,13,3,PI,"Riker-Coleman,Kristin Emigh",Teaching Assistant Professor,krikerco
1255,Sum 2025,UMNDL,UMNDL,GEOG,1414,080,The Physical Geography,F,13,3,PI,"Riker-Coleman,Kristin Emigh",Teaching Assistant Professor,krikerco
1255,Sum 2025,UMNTC,UMNTC,GEOG,1502,001,Mapping Our World,A,59,50,PI,"Narayanaraj,G.",Lecturer,nara0030
1255,Sum 2025,UMNTC,UMNTC,GEOG,1502,001,Mapping Our World,A-,59,2,PI,"Narayanaraj,G.",Lecturer,nara0030
1255,Sum 2025,UMNTC,UMNTC,GEOG,1502,001,Mapping Our World,B,59,2,PI,"Narayanaraj,G.",Lecturer,nara0030
1255,Sum 2025,UMNTC,UMNTC,GEOG,1502,001,Mapping Our World,C-,59,2,PI,"Narayanaraj,G.",Lecturer,nara0030
1255,Sum 2025,UMNTC,UMNTC,GEOG,1502,001,Mapping Our World,D+,59,1,PI,"Narayanaraj,G.",Lecturer,nara0030
1255,Sum 2025,UMNTC,UMNTC,GEOG,1502,001,Mapping Our World,S,59,1,PI,"Narayanaraj,G.",Lecturer,nara0030
1255,Sum 2025,UMNTC,UMNTC,GEOG,1502,001,Mapping Our World,W,59,1,PI,"Narayanaraj,G.",Lecturer,nara0030
1255,Sum 2025,UMNDL,UMNDL,GEOG,3401,080,Weather and Climate,A,10,1,PI,"Bergstrom,Ryan Dennis",Associate Professor,rbergstr
1255,Sum 2025,UMNDL,UMNDL,GEOG,3401,080,Weather and Climate,A-,10,4,PI,"Bergstrom,Ryan Dennis",Associate Professor,rbergstr
1255,Sum 2025,UMNDL,UMNDL,GEOG,3401,080,Weather and Climate,B,10,1,PI,"Bergstrom,Ryan Dennis",Associate Professor,rbergstr
1255,Sum 2025,UMNDL,UMNDL,GEOG,3401,080,Weather and Climate,B+,10,3,PI,"Bergstrom,Ryan Dennis",Associate Professor,rbergstr
1255,Sum 2025,UMNDL,UMNDL,GEOG,3401,080,Weather and Climate,B-,10,1,PI,"Bergstrom,Ryan Dennis",Associate Professor,rbergstr
1255,Sum 2025,UMNDL,UMNDL,GEOG,3411,080,Human Environment Interactions,A,16,9,PI,"Zhu,Tongxin",Professor,tzhu
1255,Sum 2025,UMNDL,UMNDL,GEOG,3411,080,Human Environment Interactions,A-,16,5,PI,"Zhu,Tongxin",Professor,tzhu
1255,Sum 2025,UMNDL,UMNDL,GEOG,3411,080,Human Environment Interactions,B,16,1,PI,"Zhu,Tongxin",Professor,tzhu
1255,Sum 2025,UMNDL,UMNDL,GEOG,3411,080,Human Environment Interactions,F,16,1,PI,"Zhu,Tongxin",Professor,tzhu
1255,Sum 2025,UMNMO,UMNMO,GEOL,1011,098,Geology of the National Parks,A,16,5,PI,"Crabtree,Stephen Matthew",Associate Professor,crabt012
1255,Sum 2025,UMNMO,UMNMO,GEOL,1011,098,Geology of the National Parks,A-,16,2,PI,"Crabtree,Stephen Matthew",Associate Professor,crabt012
1255,Sum 2025,UMNMO,UMNMO,GEOL,1011,098,Geology of the National Parks,B,16,1,PI,"Crabtree,Stephen Matthew",Associate Professor,crabt012
1255,Sum 2025,UMNMO,UMNMO,GEOL,1011,098,Geology of the National Parks,B+,16,3,PI,"Crabtree,Stephen Matthew",Associate Professor,crabt012
1255,Sum 2025,UMNMO,UMNMO,GEOL,1011,098,Geology of the National Parks,B-,16,4,PI,"Crabtree,Stephen Matthew",Associate Professor,crabt012
1255,Sum 2025,UMNMO,UMNMO,GEOL,1011,098,Geology of the National Parks,C+,16,1,PI,"Crabtree,Stephen Matthew",Associate Professor,crabt012
1255,Sum 2025,UMNTC,UMNTC,GER,1003,001,Intermediate German,A,10,3,PI,"Wagner,Michael Merkur",,
1255,Sum 2025,UMNTC,UMNTC,GER,1003,001,Intermediate German,A-,10,2,PI,"Wagner,Michael Merkur",,
1255,Sum 2025,UMNTC,UMNTC,GER,1003,001,Intermediate German,B+,10,1,PI,"Wagner,Michael Merkur",,
1255,Sum 2025,UMNTC,UMNTC,GER,1003,001,Intermediate German,B-,10,1,PI,"Wagner,Michael Merkur",,
1255,Sum 2025,UMNTC,UMNTC,GER,1003,001,Intermediate German,F,10,1,PI,"Wagner,Michael Merkur",,
1255,Sum 2025,UMNTC,UMNTC,GER,1003,001,Intermediate German,S,10,2,PI,"Wagner,Michael Merkur",,
1255,Sum 2025,UMNTC,UMNTC,GER,1004,001,Intermediate German,A,18,6,PI,"Drew,Missy",,
1255,Sum 2025,UMNTC,UMNTC,GER,1004,001,Intermediate German,A-,18,2,PI,"Drew,Missy",,
1255,Sum 2025,UMNTC,UMNTC,GER,1004,001,Intermediate German,B,18,3,PI,"Drew,Missy",,
1255,Sum 2025,UMNTC,UMNTC,GER,1004,001,Intermediate German,B-,18,1,PI,"Drew,Missy",,
1255,Sum 2025,UMNTC,UMNTC,GER,1004,001,Intermediate German,F,18,2,PI,"Drew,Missy",,
1255,Sum 2025,UMNTC,UMNTC,GER,1004,001,Intermediate German,S,18,4,PI,"Drew,Missy",,
1255,Sum 2025,UMNCR,UMNCR,GNAG,3900,001,Internship,A,13,10,PI,"Walker,Kristina Smith",Associate Professor,kswalker
1255,Sum 2025,UMNCR,UMNCR,GNAG,3900,001,Internship,B,13,1,PI,"Walker,Kristina Smith",Associate Professor,kswalker
1255,Sum 2025,UMNCR,UMNCR,GNAG,3900,001,Internship,B+,13,1,PI,"Walker,Kristina Smith",Associate Professor,kswalker
1255,Sum 2025,UMNCR,UMNCR,GNAG,3900,001,Internship,F,13,1,PI,"Walker,Kristina Smith",Associate Professor,kswalker
1255,Sum 2025,UMNCR,UMNCR,GNAG,3900,002,Internship,A,37,34,PI,"Pyles,Morgan",Assistant Professor,pyles024
1255,Sum 2025,UMNCR,UMNCR,GNAG,3900,002,Internship,B,37,2,PI,"Pyles,Morgan",Assistant Professor,pyles024
1255,Sum 2025,UMNCR,UMNCR,GNAG,3900,002,Internship,C+,37,1,PI,"Pyles,Morgan",Assistant Professor,pyles024
1255,Sum 2025,UMNTC,UMNTC,GWSS,3003,001,Gender and Global Politics,A,23,5,PI,"Choconta Piraquive,Alexandra",,
1255,Sum 2025,UMNTC,UMNTC,GWSS,3003,001,Gender and Global Politics,A-,23,1,PI,"Choconta Piraquive,Alexandra",,
1255,Sum 2025,UMNTC,UMNTC,GWSS,3003,001,Gender and Global Politics,B,23,4,PI,"Choconta Piraquive,Alexandra",,
1255,Sum 2025,UMNTC,UMNTC,GWSS,3003,001,Gender and Global Politics,B+,23,2,PI,"Choconta Piraquive,Alexandra",,
1255,Sum 2025,UMNTC,UMNTC,GWSS,3003,001,Gender and Global Politics,B-,23,4,PI,"Choconta Piraquive,Alexandra",,
1255,Sum 2025,UMNTC,UMNTC,GWSS,3003,001,Gender and Global Politics,C,23,1,PI,"Choconta Piraquive,Alexandra",,
1255,Sum 2025,UMNTC,UMNTC,GWSS,3003,001,Gender and Global Politics,C+,23,1,PI,"Choconta Piraquive,Alexandra",,
1255,Sum 2025,UMNTC,UMNTC,GWSS,3003,001,Gender and Global Politics,C-,23,1,PI,"Choconta Piraquive,Alexandra",,
1255,Sum 2025,UMNTC,UMNTC,GWSS,3003,001,Gender and Global Politics,D+,23,1,PI,"Choconta Piraquive,Alexandra",,
1255,Sum 2025,UMNTC,UMNTC,GWSS,3003,001,Gender and Global Politics,F,23,2,PI,"Choconta Piraquive,Alexandra",,
1255,Sum 2025,UMNTC,UMNTC,GWSS,3003,001,Gender and Global Politics,W,23,1,PI,"Choconta Piraquive,Alexandra",,
1255,Sum 2025,UMNTC,UMNTC,GWSS,3203W,001,"Blood, Bodies, and Science",A,25,14,PI,"Gonzales,Pim",,
1255,Sum 2025,UMNTC,UMNTC,GWSS,3203W,001,"Blood, Bodies, and Science",A-,25,4,PI,"Gonzales,Pim",,
1255,Sum 2025,UMNTC,UMNTC,GWSS,3203W,001,"Blood, Bodies, and Science",B,25,1,PI,"Gonzales,Pim",,
1255,Sum 2025,UMNTC,UMNTC,GWSS,3203W,001,"Blood, Bodies, and Science",C-,25,1,PI,"Gonzales,Pim",,
1255,Sum 2025,UMNTC,UMNTC,GWSS,3203W,001,"Blood, Bodies, and Science",D,25,2,PI,"Gonzales,Pim",,
1255,Sum 2025,UMNTC,UMNTC,GWSS,3203W,001,"Blood, Bodies, and Science",F,25,2,PI,"Gonzales,Pim",,
1255,Sum 2025,UMNTC,UMNTC,GWSS,3203W,001,"Blood, Bodies, and Science",S,25,1,PI,"Gonzales,Pim",,
1255,Sum 2025,UMNTC,UMNTC,GWSS,3203W,002,"Blood, Bodies, and Science",A,25,16,PI,"Shumpert,Moriah Elise",,
1255,Sum 2025,UMNTC,UMNTC,GWSS,3203W,002,"Blood, Bodies, and Science",A-,25,2,PI,"Shumpert,Moriah Elise",,
1255,Sum 2025,UMNTC,UMNTC,GWSS,3203W,002,"Blood, Bodies, and Science",B,25,2,PI,"Shumpert,Moriah Elise",,
1255,Sum 2025,UMNTC,UMNTC,GWSS,3203W,002,"Blood, Bodies, and Science",B+,25,1,PI,"Shumpert,Moriah Elise",,
1255,Sum 2025,UMNTC,UMNTC,GWSS,3203W,002,"Blood, Bodies, and Science",F,25,4,PI,"Shumpert,Moriah Elise",,
1255,Sum 2025,UMNTC,UMNTC,GWSS,3302,001,Women and the Arts,A,26,17,PI,"Khalfani,Samhar",,
1255,Sum 2025,UMNTC,UMNTC,GWSS,3302,001,Women and the Arts,A-,26,2,PI,"Khalfani,Samhar",,
1255,Sum 2025,UMNTC,UMNTC,GWSS,3302,001,Women and the Arts,B+,26,1,PI,"Khalfani,Samhar",,
1255,Sum 2025,UMNTC,UMNTC,GWSS,3302,001,Women and the Arts,B-,26,2,PI,"Khalfani,Samhar",,
1255,Sum 2025,UMNTC,UMNTC,GWSS,3302,001,Women and the Arts,C+,26,1,PI,"Khalfani,Samhar",,
1255,Sum 2025,UMNTC,UMNTC,GWSS,3302,001,Women and the Arts,F,26,2,PI,"Khalfani,Samhar",,
1255,Sum 2025,UMNTC,UMNTC,GWSS,3302,001,Women and the Arts,S,26,1,PI,"Khalfani,Samhar",,
1255,Sum 2025,UMNTC,UMNTC,HIST,1011W,002,Civilization & the Environment,A,13,6,PI,"Hansen,Benjamin",Lecturer,hanse848
1255,Sum 2025,UMNTC,UMNTC,HIST,1011W,002,Civilization & the Environment,A-,13,2,PI,"Hansen,Benjamin",Lecturer,hanse848
1255,Sum 2025,UMNTC,UMNTC,HIST,1011W,002,Civilization & the Environment,B,13,2,PI,"Hansen,Benjamin",Lecturer,hanse848
1255,Sum 2025,UMNTC,UMNTC,HIST,1011W,002,Civilization & the Environment,B+,13,2,PI,"Hansen,Benjamin",Lecturer,hanse848
1255,Sum 2025,UMNTC,UMNTC,HIST,1011W,002,Civilization & the Environment,S,13,1,PI,"Hansen,Benjamin",Lecturer,hanse848
1255,Sum 2025,UMNMO,UMNMO,HIST,1111,098,Introduction to World History,A,12,2,PI,"Narvaez,Benjamin",Associate Professor,bnarvaez
1255,Sum 2025,UMNMO,UMNMO,HIST,1111,098,Introduction to World History,B+,12,2,PI,"Narvaez,Benjamin",Associate Professor,bnarvaez
1255,Sum 2025,UMNMO,UMNMO,HIST,1111,098,Introduction to World History,C,12,1,PI,"Narvaez,Benjamin",Associate Professor,bnarvaez
1255,Sum 2025,UMNMO,UMNMO,HIST,1111,098,Introduction to World History,C-,12,1,PI,"Narvaez,Benjamin",Associate Professor,bnarvaez
1255,Sum 2025,UMNMO,UMNMO,HIST,1111,098,Introduction to World History,F,12,1,PI,"Narvaez,Benjamin",Associate Professor,bnarvaez
1255,Sum 2025,UMNMO,UMNMO,HIST,1111,098,Introduction to World History,W,12,5,PI,"Narvaez,Benjamin",Associate Professor,bnarvaez
1255,Sum 2025,UMNTC,UMNTC,HIST,1811,001,The Sixties: History & Memory,A,12,4,PI,"Yoshida,Shinya",,
1255,Sum 2025,UMNTC,UMNTC,HIST,1811,001,The Sixties: History & Memory,B,12,1,PI,"Yoshida,Shinya",,
1255,Sum 2025,UMNTC,UMNTC,HIST,1811,001,The Sixties: History & Memory,C,12,2,PI,"Yoshida,Shinya",,
1255,Sum 2025,UMNTC,UMNTC,HIST,1811,001,The Sixties: History & Memory,C+,12,1,PI,"Yoshida,Shinya",,
1255,Sum 2025,UMNTC,UMNTC,HIST,1811,001,The Sixties: History & Memory,F,12,1,PI,"Yoshida,Shinya",,
1255,Sum 2025,UMNTC,UMNTC,HIST,1811,001,The Sixties: History & Memory,S,12,2,PI,"Yoshida,Shinya",,
1255,Sum 2025,UMNTC,UMNTC,HIST,1811,001,The Sixties: History & Memory,W,12,1,PI,"Yoshida,Shinya",,
1255,Sum 2025,UMNDL,UMNDL,HIST,3035,001,Ancient Warfare,A,21,6,PI,"Rop,Jeffrey Allen",Associate Professor,jarop
1255,Sum 2025,UMNDL,UMNDL,HIST,3035,001,Ancient Warfare,A-,21,2,PI,"Rop,Jeffrey Allen",Associate Professor,jarop
1255,Sum 2025,UMNDL,UMNDL,HIST,3035,001,Ancient Warfare,B,21,3,PI,"Rop,Jeffrey Allen",Associate Professor,jarop
1255,Sum 2025,UMNDL,UMNDL,HIST,3035,001,Ancient Warfare,B+,21,1,PI,"Rop,Jeffrey Allen",Associate Professor,jarop
1255,Sum 2025,UMNDL,UMNDL,HIST,3035,001,Ancient Warfare,B-,21,2,PI,"Rop,Jeffrey Allen",Associate Professor,jarop
1255,Sum 2025,UMNDL,UMNDL,HIST,3035,001,Ancient Warfare,C,21,2,PI,"Rop,Jeffrey Allen",Associate Professor,jarop
1255,Sum 2025,UMNDL,UMNDL,HIST,3035,001,Ancient Warfare,D+,21,1,PI,"Rop,Jeffrey Allen",Associate Professor,jarop
1255,Sum 2025,UMNDL,UMNDL,HIST,3035,001,Ancient Warfare,F,21,4,PI,"Rop,Jeffrey Allen",Associate Professor,jarop
1255,Sum 2025,UMNTC,UMNTC,HIST,3417W,001,Food in History,A,19,15,PI,"Smith,Erin Lianne",,
1255,Sum 2025,UMNTC,UMNTC,HIST,3417W,001,Food in History,B,19,1,PI,"Smith,Erin Lianne",,
1255,Sum 2025,UMNTC,UMNTC,HIST,3417W,001,Food in History,B-,19,1,PI,"Smith,Erin Lianne",,
1255,Sum 2025,UMNTC,UMNTC,HIST,3417W,001,Food in History,C,19,1,PI,"Smith,Erin Lianne",,
1255,Sum 2025,UMNTC,UMNTC,HIST,3417W,001,Food in History,F,19,1,PI,"Smith,Erin Lianne",,
1255,Sum 2025,UMNTC,UMNTC,HIST,3417W,002,Food in History,A,22,10,PI,"Tang-Whitmore,Margie",,
1255,Sum 2025,UMNTC,UMNTC,HIST,3417W,002,Food in History,A-,22,2,PI,"Tang-Whitmore,Margie",,
1255,Sum 2025,UMNTC,UMNTC,HIST,3417W,002,Food in History,B,22,1,PI,"Tang-Whitmore,Margie",,
1255,Sum 2025,UMNTC,UMNTC,HIST,3417W,002,Food in History,B-,22,2,PI,"Tang-Whitmore,Margie",,
1255,Sum 2025,UMNTC,UMNTC,HIST,3417W,002,Food in History,C+,22,1,PI,"Tang-Whitmore,Margie",,
1255,Sum 2025,UMNTC,UMNTC,HIST,3417W,002,Food in History,C-,22,1,PI,"Tang-Whitmore,Margie",,
1255,Sum 2025,UMNTC,UMNTC,HIST,3417W,002,Food in History,F,22,2,PI,"Tang-Whitmore,Margie",,
1255,Sum 2025,UMNTC,UMNTC,HIST,3417W,002,Food in History,S,22,1,PI,"Tang-Whitmore,Margie",,
1255,Sum 2025,UMNTC,UMNTC,HIST,3417W,002,Food in History,W,22,2,PI,"Tang-Whitmore,Margie",,
1255,Sum 2025,UMNTC,UMNTC,HIST,3613,001,History of the Crusades,A,12,7,PI,"Wallace,Elijah Tafari",,
1255,Sum 2025,UMNTC,UMNTC,HIST,3613,001,History of the Crusades,A-,12,1,PI,"Wallace,Elijah Tafari",,
1255,Sum 2025,UMNTC,UMNTC,HIST,3613,001,History of the Crusades,B+,12,2,PI,"Wallace,Elijah Tafari",,
1255,Sum 2025,UMNTC,UMNTC,HIST,3613,001,History of the Crusades,B-,12,1,PI,"Wallace,Elijah Tafari",,
1255,Sum 2025,UMNTC,UMNTC,HIST,3613,001,History of the Crusades,F,12,1,PI,"Wallace,Elijah Tafari",,
1255,Sum 2025,UMNTC,UMNTC,HIST,3822,301,Making America Modern,A,15,6,PI,"Csr,Shankar",,
1255,Sum 2025,UMNTC,UMNTC,HIST,3822,301,Making America Modern,A-,15,1,PI,"Csr,Shankar",,
1255,Sum 2025,UMNTC,UMNTC,HIST,3822,301,Making America Modern,B,15,2,PI,"Csr,Shankar",,
1255,Sum 2025,UMNTC,UMNTC,HIST,3822,301,Making America Modern,B+,15,1,PI,"Csr,Shankar",,
1255,Sum 2025,UMNTC,UMNTC,HIST,3822,301,Making America Modern,D,15,1,PI,"Csr,Shankar",,
1255,Sum 2025,UMNTC,UMNTC,HIST,3822,301,Making America Modern,NR,15,1,PI,"Csr,Shankar",,
1255,Sum 2025,UMNTC,UMNTC,HIST,3822,301,Making America Modern,W,15,3,PI,"Csr,Shankar",,
1255,Sum 2025,UMNDL,UMNDL,HLTH,1100,001,Health and Wellness,A,24,4,PI,"Wendinger,Patricia J",Instructor,pwending
1255,Sum 2025,UMNDL,UMNDL,HLTH,1100,001,Health and Wellness,A-,24,5,PI,"Wendinger,Patricia J",Instructor,pwending
1255,Sum 2025,UMNDL,UMNDL,HLTH,1100,001,Health and Wellness,B+,24,5,PI,"Wendinger,Patricia J",Instructor,pwending
1255,Sum 2025,UMNDL,UMNDL,HLTH,1100,001,Health and Wellness,B-,24,2,PI,"Wendinger,Patricia J",Instructor,pwending
1255,Sum 2025,UMNDL,UMNDL,HLTH,1100,001,Health and Wellness,C,24,2,PI,"Wendinger,Patricia J",Instructor,pwending
1255,Sum 2025,UMNDL,UMNDL,HLTH,1100,001,Health and Wellness,C+,24,1,PI,"Wendinger,Patricia J",Instructor,pwending
1255,Sum 2025,UMNDL,UMNDL,HLTH,1100,001,Health and Wellness,C-,24,1,PI,"Wendinger,Patricia J",Instructor,pwending
1255,Sum 2025,UMNDL,UMNDL,HLTH,1100,001,Health and Wellness,D,24,1,PI,"Wendinger,Patricia J",Instructor,pwending
1255,Sum 2025,UMNDL,UMNDL,HLTH,1100,001,Health and Wellness,D+,24,1,PI,"Wendinger,Patricia J",Instructor,pwending
1255,Sum 2025,UMNDL,UMNDL,HLTH,1100,001,Health and Wellness,F,24,2,PI,"Wendinger,Patricia J",Instructor,pwending
1255,Sum 2025,UMNDL,UMNDL,HLTH,1470,001,Human Nutrition,A,16,8,PI,"Schmitz,Joseph Michael",Instructor,joeschmi
1255,Sum 2025,UMNDL,UMNDL,HLTH,1470,001,Human Nutrition,A-,16,5,PI,"Schmitz,Joseph Michael",Instructor,joeschmi
1255,Sum 2025,UMNDL,UMNDL,HLTH,1470,001,Human Nutrition,B,16,2,PI,"Schmitz,Joseph Michael",Instructor,joeschmi
