TERM,CAMPUS,SUBJECT,CATALOG_NBR,CLASS_SECTION,DESCR,CRSE_GRADE_OFF,GRADE_HDCNT,HR_NAME,INTERNET_ID,FULL_NAME
1235,UMNTC,PUBH,7264,101,Data Visualization in R,A,11,Marta Shore,shore007,PUBH 7264
1235,UMNTC,PUBH,7264,101,Data Visualization in R,S,2,Marta Shore,shore007,PUBH 7264
1235,UMNTC,PUBH,7296,001,Applied Experience PHP,S,9,Jeff Bender,bende002,PUBH 7296
1235,UMNTC,PUBH,7415,320,Intro to Clinical Trials,A,7,Ann Brearley,brea0022,PUBH 7415
1235,UMNTC,PUBH,7415,320,Intro to Clinical Trials,A-,6,Ann Brearley,brea0022,PUBH 7415
1235,UMNTC,PUBH,7415,320,Intro to Clinical Trials,B+,1,Ann Brearley,brea0022,PUBH 7415
1235,UMNTC,PUBH,7415,320,Intro to Clinical Trials,W,1,Ann Brearley,brea0022,PUBH 7415
1235,UMNTC,PUBH,7525,320,Intro to Population Health,A,13,Stuart Grande,sgrande,PUBH 7525
1235,UMNTC,PUBH,7525,320,Intro to Population Health,A-,1,Stuart Grande,sgrande,PUBH 7525
1235,UMNTC,PUBH,7538,320,Health Financial Principles,A,31,Rachel Kasprick,rosed008,PUBH 7538
1235,UMNTC,PUBH,7538,320,Health Financial Principles,A-,1,Rachel Kasprick,rosed008,PUBH 7538
1235,UMNTC,PUBH,7541,320,Statistics for Health Mgt,A,31,Sayeh Nikpay,snikpay,PUBH 7541
1235,UMNTC,PUBH,7541,320,Statistics for Health Mgt,A-,1,Sayeh Nikpay,snikpay,PUBH 7541
1235,UMNTC,PUBH,7554,320,HC Strategy and Marketing,A,10,Matthew Anderson,ander331,PUBH 7554
1235,UMNTC,PUBH,7554,320,HC Strategy and Marketing,A-,3,Matthew Anderson,ander331,PUBH 7554
1235,UMNTC,PUBH,7554,320,HC Strategy and Marketing,B+,1,Matthew Anderson,ander331,PUBH 7554
1235,UMNTC,PUBH,7576,320,Legal Considerations,A,12,Ruth Mickelsen,micke029,PUBH 7576
1235,UMNTC,PUBH,7576,320,Legal Considerations,B,1,Ruth Mickelsen,micke029,PUBH 7576
1235,UMNTC,PUBH,7576,320,Legal Considerations,B+,1,Ruth Mickelsen,micke029,PUBH 7576
1235,UMNTC,SCAN,3614,050,Crime in Scan Fiction/Culture,A,7,Kyle Korynta,kory0008,SCAN 3614
1235,UMNTC,SCAN,3614,050,Crime in Scan Fiction/Culture,A-,1,Kyle Korynta,kory0008,SCAN 3614
1235,UMNTC,SCAN,3614,050,Crime in Scan Fiction/Culture,B,1,Kyle Korynta,kory0008,SCAN 3614
1235,UMNTC,SCAN,3614,050,Crime in Scan Fiction/Culture,B+,1,Kyle Korynta,kory0008,SCAN 3614
1235,UMNTC,SCAN,3614,050,Crime in Scan Fiction/Culture,B-,1,Kyle Korynta,kory0008,SCAN 3614
1235,UMNTC,SCAN,3614,050,Crime in Scan Fiction/Culture,C,2,Kyle Korynta,kory0008,SCAN 3614
1235,UMNTC,SCAN,3614,050,Crime in Scan Fiction/Culture,C-,1,Kyle Korynta,kory0008,SCAN 3614
1235,UMNTC,SCAN,3614,050,Crime in Scan Fiction/Culture,F,1,Kyle Korynta,kory0008,SCAN 3614
1235,UMNTC,SCAN,3614,050,Crime in Scan Fiction/Culture,S,1,Kyle Korynta,kory0008,SCAN 3614
1235,UMNTC,SCLY,1201,500,Survival Italian Language,A,8,Unknown Instructor,,SCLY 1201
1235,UMNTC,SCLY,1201,500,Survival Italian Language,A-,5,Unknown Instructor,,SCLY 1201
1235,UMNTC,SCLY,1201,500,Survival Italian Language,B,1,Unknown Instructor,,SCLY 1201
1235,UMNTC,SCLY,1201,500,Survival Italian Language,B+,2,Unknown Instructor,,SCLY 1201
1235,UMNTC,SCLY,1201,500,Survival Italian Language,B-,1,Unknown Instructor,,SCLY 1201
1235,UMNTC,SCLY,1201,500,Survival Italian Language,D,2,Unknown Instructor,,SCLY 1201
1235,UMNTC,SCLY,3205,500,Sicily Collaborative Practicum,A,6,Unknown Instructor,,SCLY 3205
1235,UMNTC,SCLY,3205,500,Sicily Collaborative Practicum,A-,8,Unknown Instructor,,SCLY 3205
1235,UMNTC,SCLY,3205,500,Sicily Collaborative Practicum,B,1,Unknown Instructor,,SCLY 3205
1235,UMNTC,SCLY,3205,500,Sicily Collaborative Practicum,B+,2,Unknown Instructor,,SCLY 3205
1235,UMNTC,SCLY,3205,500,Sicily Collaborative Practicum,B-,1,Unknown Instructor,,SCLY 3205
1235,UMNTC,SCLY,3205,500,Sicily Collaborative Practicum,D,1,Unknown Instructor,,SCLY 3205
1235,UMNTC,SCO,6085,055,"Sales, Inventory & Op Planning",A,21,Necati Ertekin,nertekin,SCO 6085
1235,UMNTC,SCO,6085,055,"Sales, Inventory & Op Planning",A-,8,Necati Ertekin,nertekin,SCO 6085
1235,UMNTC,SCO,6085,055,"Sales, Inventory & Op Planning",B+,4,Necati Ertekin,nertekin,SCO 6085
1235,UMNTC,SCO,6291,095,Leadership Development,A,25,Kevin Wilde,kwilde,SCO 6291
1235,UMNTC,SCO,6291,095,Leadership Development,A-,2,Kevin Wilde,kwilde,SCO 6291
1235,UMNTC,SCO,6291,095,Leadership Development,B+,1,Kevin Wilde,kwilde,SCO 6291
1235,UMNTC,SCO,6292,095,Global Operations Capstone,A,26,Sunil Singh,sing0444,SCO 6292
1235,UMNTC,SCO,6292,095,Global Operations Capstone,A-,2,Sunil Singh,sing0444,SCO 6292
1235,UMNTC,SFS,3000,500,Tourism & Island Systems,A,8,Unknown Instructor,,SFS 3000
1235,UMNTC,SFS,3000,500,Tourism & Island Systems,A-,1,Unknown Instructor,,SFS 3000
1235,UMNTC,SFS,3000,500,Tourism & Island Systems,C+,1,Unknown Instructor,,SFS 3000
1235,UMNTC,SFS,3131,500,Marine Megafauna Eco & Conserv,A,1,Unknown Instructor,,SFS 3131
1235,UMNTC,SFS,3131,500,Marine Megafauna Eco & Conserv,A-,13,Unknown Instructor,,SFS 3131
1235,UMNTC,SFS,3131,500,Marine Megafauna Eco & Conserv,B,1,Unknown Instructor,,SFS 3131
1235,UMNTC,SFS,3131,500,Marine Megafauna Eco & Conserv,B+,3,Unknown Instructor,,SFS 3131
1235,UMNTC,SFS,3232,500,Envmntl Justice From Ground Up,A,11,Unknown Instructor,,SFS 3232
1235,UMNTC,SFS,3232,500,Envmntl Justice From Ground Up,A-,2,Unknown Instructor,,SFS 3232
1235,UMNTC,SFS,3272,500,Marsupials of Australia,A,3,Unknown Instructor,,SFS 3272
1235,UMNTC,SFS,3272,500,Marsupials of Australia,A-,9,Unknown Instructor,,SFS 3272
1235,UMNTC,SFS,3272,500,Marsupials of Australia,B+,1,Unknown Instructor,,SFS 3272
1235,UMNTC,SFS,3282,500,Patagonian Winter,A,3,Unknown Instructor,,SFS 3282
1235,UMNTC,SFS,3282,500,Patagonian Winter,A-,11,Unknown Instructor,,SFS 3282
1235,UMNTC,SFS,3530,500,Trop Marine Eco: Mntr & Mgmt,A-,3,Unknown Instructor,,SFS 3530
1235,UMNTC,SFS,3530,500,Trop Marine Eco: Mntr & Mgmt,B,2,Unknown Instructor,,SFS 3530
1235,UMNTC,SFS,3530,500,Trop Marine Eco: Mntr & Mgmt,B+,5,Unknown Instructor,,SFS 3530
1235,UMNTC,SFS,3530,500,Trop Marine Eco: Mntr & Mgmt,C+,2,Unknown Instructor,,SFS 3530
1235,UMNTC,SMGT,3501,001,Sport in a Diverse Society,A,11,Vicki Schull,schu1850,SMGT 3501
1235,UMNTC,SMGT,3501,001,Sport in a Diverse Society,A-,2,Vicki Schull,schu1850,SMGT 3501
1235,UMNTC,SMGT,3501,001,Sport in a Diverse Society,B+,3,Vicki Schull,schu1850,SMGT 3501
1235,UMNTC,SMGT,3501,001,Sport in a Diverse Society,B-,1,Vicki Schull,schu1850,SMGT 3501
1235,UMNTC,SMGT,3996,002,Practicum:The Sport Experience,N,2,Kevin King,kingk,SMGT 3996
1235,UMNTC,SMGT,3996,002,Practicum:The Sport Experience,S,21,Kevin King,kingk,SMGT 3996
1235,UMNTC,SOC,1001,301,Introduction to Sociology,A,10,Nikoleta Sremac,,SOC 1001
1235,UMNTC,SOC,1001,301,Introduction to Sociology,A-,2,Nikoleta Sremac,,SOC 1001
1235,UMNTC,SOC,1001,301,Introduction to Sociology,B,1,Nikoleta Sremac,,SOC 1001
1235,UMNTC,SOC,1001,301,Introduction to Sociology,C+,2,Nikoleta Sremac,,SOC 1001
1235,UMNTC,SOC,1001,301,Introduction to Sociology,C-,2,Nikoleta Sremac,,SOC 1001
1235,UMNTC,SOC,1001,301,Introduction to Sociology,F,2,Nikoleta Sremac,,SOC 1001
1235,UMNTC,SOC,1001,301,Introduction to Sociology,W,2,Nikoleta Sremac,,SOC 1001
1235,UMNTC,SOC,1001,302,Introduction to Sociology,A,11,Morgan Brokob,,SOC 1001
1235,UMNTC,SOC,1001,302,Introduction to Sociology,A-,5,Morgan Brokob,,SOC 1001
1235,UMNTC,SOC,1001,302,Introduction to Sociology,B,2,Morgan Brokob,,SOC 1001
1235,UMNTC,SOC,1001,302,Introduction to Sociology,B+,3,Morgan Brokob,,SOC 1001
1235,UMNTC,SOC,1001,302,Introduction to Sociology,B-,1,Morgan Brokob,,SOC 1001
1235,UMNTC,SOC,1001,302,Introduction to Sociology,C,1,Morgan Brokob,,SOC 1001
1235,UMNTC,SOC,1001,302,Introduction to Sociology,C+,1,Morgan Brokob,,SOC 1001
1235,UMNTC,SOC,1001,302,Introduction to Sociology,C-,1,Morgan Brokob,,SOC 1001
1235,UMNTC,SOC,1001,302,Introduction to Sociology,S,1,Morgan Brokob,,SOC 1001
1235,UMNTC,SOC,3251W,001,"Race, Class, and Gender",A,10,Ethan Johnson,,SOC 3251W
1235,UMNTC,SOC,3251W,001,"Race, Class, and Gender",A-,2,Ethan Johnson,,SOC 3251W
1235,UMNTC,SOC,3251W,001,"Race, Class, and Gender",B,2,Ethan Johnson,,SOC 3251W
1235,UMNTC,SOC,3251W,001,"Race, Class, and Gender",B+,3,Ethan Johnson,,SOC 3251W
1235,UMNTC,SOC,3251W,001,"Race, Class, and Gender",F,2,Ethan Johnson,,SOC 3251W
1235,UMNTC,SOC,3613W,001,The Politics of Eating,A,8,Daniel Cueto-Villalobos,,SOC 3613W
1235,UMNTC,SOC,3613W,001,The Politics of Eating,A-,1,Daniel Cueto-Villalobos,,SOC 3613W
1235,UMNTC,SOC,3613W,001,The Politics of Eating,B-,1,Daniel Cueto-Villalobos,,SOC 3613W
1235,UMNTC,SOC,3613W,001,The Politics of Eating,C+,1,Daniel Cueto-Villalobos,,SOC 3613W
1235,UMNTC,SOC,3613W,001,The Politics of Eating,F,1,Daniel Cueto-Villalobos,,SOC 3613W
1235,UMNTC,SOC,3701,301,Social Theory,A,9,Isabel Arriagada,,SOC 3701
1235,UMNTC,SOC,3701,301,Social Theory,A-,2,Isabel Arriagada,,SOC 3701
1235,UMNTC,SOC,3701,301,Social Theory,B,1,Isabel Arriagada,,SOC 3701
1235,UMNTC,SOC,3701,301,Social Theory,B+,4,Isabel Arriagada,,SOC 3701
1235,UMNTC,SOC,3701,301,Social Theory,B-,1,Isabel Arriagada,,SOC 3701
1235,UMNTC,SOC,3701,301,Social Theory,C,1,Isabel Arriagada,,SOC 3701
1235,UMNTC,SOC,3701,301,Social Theory,C+,1,Isabel Arriagada,,SOC 3701
1235,UMNTC,SOC,3701,301,Social Theory,F,5,Isabel Arriagada,,SOC 3701
1235,UMNTC,SOC,3701,301,Social Theory,W,1,Isabel Arriagada,,SOC 3701
1235,UMNTC,SOC,4102,001,Criminology,A,6,Maureen Clark,clar0514,SOC 4102
1235,UMNTC,SOC,4102,001,Criminology,A-,1,Maureen Clark,clar0514,SOC 4102
1235,UMNTC,SOC,4102,001,Criminology,B,1,Maureen Clark,clar0514,SOC 4102
1235,UMNTC,SOC,4102,001,Criminology,B+,1,Maureen Clark,clar0514,SOC 4102
1235,UMNTC,SOC,4102,001,Criminology,B-,4,Maureen Clark,clar0514,SOC 4102
1235,UMNTC,SOC,4305,001,Environment & Society,A,13,Mark Pharris,,SOC 4305
1235,UMNTC,SOC,4305,001,Environment & Society,A-,3,Mark Pharris,,SOC 4305
1235,UMNTC,SOC,4305,001,Environment & Society,F,4,Mark Pharris,,SOC 4305
1235,UMNTC,SOC,4305,001,Environment & Society,W,1,Mark Pharris,,SOC 4305
1235,UMNTC,SPAN,1003,001,Intermediate Spanish,A,5,Carlos Villanueva Rodas,,SPAN 1003
1235,UMNTC,SPAN,1003,001,Intermediate Spanish,A-,4,Carlos Villanueva Rodas,,SPAN 1003
1235,UMNTC,SPAN,1003,001,Intermediate Spanish,B,5,Carlos Villanueva Rodas,,SPAN 1003
1235,UMNTC,SPAN,1003,001,Intermediate Spanish,B+,3,Carlos Villanueva Rodas,,SPAN 1003
1235,UMNTC,SPAN,1003,001,Intermediate Spanish,B-,1,Carlos Villanueva Rodas,,SPAN 1003
1235,UMNTC,SPAN,1003,001,Intermediate Spanish,C,1,Carlos Villanueva Rodas,,SPAN 1003
1235,UMNTC,SPAN,1003,001,Intermediate Spanish,F,2,Carlos Villanueva Rodas,,SPAN 1003
1235,UMNTC,SPAN,1003,001,Intermediate Spanish,S,3,Carlos Villanueva Rodas,,SPAN 1003
1235,UMNTC,SPAN,1003,002,Intermediate Spanish,A,5,Jacob Dixon,,SPAN 1003
1235,UMNTC,SPAN,1003,002,Intermediate Spanish,A-,2,Jacob Dixon,,SPAN 1003
1235,UMNTC,SPAN,1003,002,Intermediate Spanish,B,2,Jacob Dixon,,SPAN 1003
1235,UMNTC,SPAN,1003,002,Intermediate Spanish,B+,2,Jacob Dixon,,SPAN 1003
1235,UMNTC,SPAN,1003,002,Intermediate Spanish,B-,3,Jacob Dixon,,SPAN 1003
1235,UMNTC,SPAN,1003,002,Intermediate Spanish,C,2,Jacob Dixon,,SPAN 1003
1235,UMNTC,SPAN,1003,002,Intermediate Spanish,C+,1,Jacob Dixon,,SPAN 1003
1235,UMNTC,SPAN,1003,002,Intermediate Spanish,D,1,Jacob Dixon,,SPAN 1003
1235,UMNTC,SPAN,1003,002,Intermediate Spanish,F,1,Jacob Dixon,,SPAN 1003
1235,UMNTC,SPAN,1003,002,Intermediate Spanish,S,1,Jacob Dixon,,SPAN 1003
1235,UMNTC,SPAN,1003,002,Intermediate Spanish,W,2,Jacob Dixon,,SPAN 1003
1235,UMNTC,SPAN,1004,001,Intermediate Span,A,4,James Ramsburg,,SPAN 1004
1235,UMNTC,SPAN,1004,001,Intermediate Span,A-,2,James Ramsburg,,SPAN 1004
1235,UMNTC,SPAN,1004,001,Intermediate Span,B,1,James Ramsburg,,SPAN 1004
1235,UMNTC,SPAN,1004,001,Intermediate Span,B+,5,James Ramsburg,,SPAN 1004
1235,UMNTC,SPAN,1004,001,Intermediate Span,B-,3,James Ramsburg,,SPAN 1004
1235,UMNTC,SPAN,1004,001,Intermediate Span,C+,2,James Ramsburg,,SPAN 1004
1235,UMNTC,SPAN,1004,001,Intermediate Span,C-,1,James Ramsburg,,SPAN 1004
1235,UMNTC,SPAN,1004,001,Intermediate Span,F,2,James Ramsburg,,SPAN 1004
1235,UMNTC,SPAN,1004,002,Intermediate Span,A,7,Raegeom Lee,,SPAN 1004
1235,UMNTC,SPAN,1004,002,Intermediate Span,A-,3,Raegeom Lee,,SPAN 1004
1235,UMNTC,SPAN,1004,002,Intermediate Span,B,5,Raegeom Lee,,SPAN 1004
1235,UMNTC,SPAN,1004,002,Intermediate Span,C+,1,Raegeom Lee,,SPAN 1004
1235,UMNTC,SPAN,1004,002,Intermediate Span,N,1,Raegeom Lee,,SPAN 1004
1235,UMNTC,SPAN,1004,002,Intermediate Span,S,3,Raegeom Lee,,SPAN 1004
1235,UMNTC,SPAN,1022,001,Alt Second-Sem Spanish,A,3,William Cornejo Moreira,,SPAN 1022
1235,UMNTC,SPAN,1022,001,Alt Second-Sem Spanish,A-,2,William Cornejo Moreira,,SPAN 1022
1235,UMNTC,SPAN,1022,001,Alt Second-Sem Spanish,B+,3,William Cornejo Moreira,,SPAN 1022
1235,UMNTC,SPAN,1022,001,Alt Second-Sem Spanish,C,1,William Cornejo Moreira,,SPAN 1022
1235,UMNTC,SPAN,1022,001,Alt Second-Sem Spanish,C-,1,William Cornejo Moreira,,SPAN 1022
1235,UMNTC,SPAN,1022,001,Alt Second-Sem Spanish,D,1,William Cornejo Moreira,,SPAN 1022
1235,UMNTC,SPAN,1022,001,Alt Second-Sem Spanish,F,1,William Cornejo Moreira,,SPAN 1022
1235,UMNTC,SPAN,1022,001,Alt Second-Sem Spanish,S,2,William Cornejo Moreira,,SPAN 1022
1235,UMNTC,SPAN,1022,001,Alt Second-Sem Spanish,W,2,William Cornejo Moreira,,SPAN 1022
1235,UMNTC,SPAN,3707,001,Lngstc Accrcy via Translation,A,7,Timothy Face,facex002,SPAN 3707
1235,UMNTC,SPAN,3707,001,Lngstc Accrcy via Translation,A-,1,Timothy Face,facex002,SPAN 3707
1235,UMNTC,SPAN,3707,001,Lngstc Accrcy via Translation,B+,2,Timothy Face,facex002,SPAN 3707
1235,UMNTC,STAT,3011,002,Intro Statistical Analysis,A,5,Unknown Instructor,,STAT 3011
1235,UMNTC,STAT,3011,002,Intro Statistical Analysis,A-,5,Unknown Instructor,,STAT 3011
1235,UMNTC,STAT,3011,002,Intro Statistical Analysis,B,4,Unknown Instructor,,STAT 3011
1235,UMNTC,STAT,3011,002,Intro Statistical Analysis,B+,3,Unknown Instructor,,STAT 3011
1235,UMNTC,STAT,3011,002,Intro Statistical Analysis,B-,3,Unknown Instructor,,STAT 3011
1235,UMNTC,STAT,3011,002,Intro Statistical Analysis,C,3,Unknown Instructor,,STAT 3011
1235,UMNTC,STAT,3011,002,Intro Statistical Analysis,C+,8,Unknown Instructor,,STAT 3011
1235,UMNTC,STAT,3011,002,Intro Statistical Analysis,C-,3,Unknown Instructor,,STAT 3011
1235,UMNTC,STAT,3011,002,Intro Statistical Analysis,D,1,Unknown Instructor,,STAT 3011
1235,UMNTC,STAT,3011,002,Intro Statistical Analysis,D+,1,Unknown Instructor,,STAT 3011
1235,UMNTC,STAT,3011,002,Intro Statistical Analysis,F,2,Unknown Instructor,,STAT 3011
1235,UMNTC,STAT,3011,002,Intro Statistical Analysis,W,1,Unknown Instructor,,STAT 3011
1235,UMNTC,STAT,3021,001,Intro to Prob&Stat,A,12,Fikri Goksu,goks0002,STAT 3021
1235,UMNTC,STAT,3021,001,Intro to Prob&Stat,A-,4,Fikri Goksu,goks0002,STAT 3021
1235,UMNTC,STAT,3021,001,Intro to Prob&Stat,B,5,Fikri Goksu,goks0002,STAT 3021
1235,UMNTC,STAT,3021,001,Intro to Prob&Stat,B+,4,Fikri Goksu,goks0002,STAT 3021
1235,UMNTC,STAT,3021,001,Intro to Prob&Stat,B-,2,Fikri Goksu,goks0002,STAT 3021
1235,UMNTC,STAT,3021,001,Intro to Prob&Stat,C-,1,Fikri Goksu,goks0002,STAT 3021
1235,UMNTC,STAT,3021,001,Intro to Prob&Stat,F,1,Fikri Goksu,goks0002,STAT 3021
1235,UMNTC,STAT,3021,001,Intro to Prob&Stat,W,1,Fikri Goksu,goks0002,STAT 3021
1235,UMNTC,STAT,3032,002,Regression and Correlated Data,A,7,Kazeem Adepoju,kadepoju,STAT 3032
1235,UMNTC,STAT,3032,002,Regression and Correlated Data,B,4,Kazeem Adepoju,kadepoju,STAT 3032
1235,UMNTC,STAT,3032,002,Regression and Correlated Data,B+,2,Kazeem Adepoju,kadepoju,STAT 3032
1235,UMNTC,STAT,3032,002,Regression and Correlated Data,C,1,Kazeem Adepoju,kadepoju,STAT 3032
1235,UMNTC,STAT,3032,002,Regression and Correlated Data,C+,1,Kazeem Adepoju,kadepoju,STAT 3032
1235,UMNTC,STAT,3032,002,Regression and Correlated Data,C-,1,Kazeem Adepoju,kadepoju,STAT 3032
1235,UMNTC,STAT,4101,002,Theory of Statistics I,A,3,Kazeem Adepoju,kadepoju,STAT 4101
1235,UMNTC,STAT,4101,002,Theory of Statistics I,A-,2,Kazeem Adepoju,kadepoju,STAT 4101
1235,UMNTC,STAT,4101,002,Theory of Statistics I,B,2,Kazeem Adepoju,kadepoju,STAT 4101
1235,UMNTC,STAT,4101,002,Theory of Statistics I,B+,3,Kazeem Adepoju,kadepoju,STAT 4101
1235,UMNTC,STAT,4101,002,Theory of Statistics I,B-,2,Kazeem Adepoju,kadepoju,STAT 4101
1235,UMNTC,STAT,4101,002,Theory of Statistics I,C+,1,Kazeem Adepoju,kadepoju,STAT 4101
1235,UMNTC,STAT,5101,002,Theory of Statistics I,A,12,Kazeem Adepoju,kadepoju,STAT 5101
1235,UMNTC,STAT,5101,002,Theory of Statistics I,A-,3,Kazeem Adepoju,kadepoju,STAT 5101
1235,UMNTC,STAT,5101,002,Theory of Statistics I,B,2,Kazeem Adepoju,kadepoju,STAT 5101
1235,UMNTC,STAT,5101,002,Theory of Statistics I,B+,2,Kazeem Adepoju,kadepoju,STAT 5101
1235,UMNTC,STAT,5101,002,Theory of Statistics I,C+,1,Kazeem Adepoju,kadepoju,STAT 5101
1235,UMNTC,STAT,5101,002,Theory of Statistics I,D,1,Kazeem Adepoju,kadepoju,STAT 5101
1235,UMNTC,SW,8451,001,Assess Engage Clin SW Pract,A,11,Jill Stiber,stibe001,SW 8451
1235,UMNTC,SW,8451,001,Assess Engage Clin SW Pract,A-,1,Jill Stiber,stibe001,SW 8451
1235,UMNTC,SW,8821,001,"SW & Differ, Divers  & Privil",A,8,Priscilla Gibson,pgibson,SW 8821
1235,UMNTC,SW,8821,001,"SW & Differ, Divers  & Privil",B+,2,Priscilla Gibson,pgibson,SW 8821
1235,UMNTC,SW,8842,001,Adv SW Eval,A,5,Jeff Waid,jdwaid,SW 8842
1235,UMNTC,SW,8842,001,Adv SW Eval,B,1,Jeff Waid,jdwaid,SW 8842
1235,UMNTC,SW,8842,001,Adv SW Eval,B-,4,Jeff Waid,jdwaid,SW 8842
1235,UMNTC,SW,8842,001,Adv SW Eval,C+,1,Jeff Waid,jdwaid,SW 8842
1235,UMNTC,SW,8842,001,Adv SW Eval,C-,3,Jeff Waid,jdwaid,SW 8842
1235,UMNTC,TLDO,3024,500,Tracing Three Cultures,A,9,Unknown Instructor,,TLDO 3024
1235,UMNTC,TLDO,3024,500,Tracing Three Cultures,A-,10,Unknown Instructor,,TLDO 3024
1235,UMNTC,VBS,2032,002,General Microbiology w/Lab,A,6,Dawn Foster Hartnett,dmfoster,VBS 2032
1235,UMNTC,VBS,2032,002,General Microbiology w/Lab,A-,5,Dawn Foster Hartnett,dmfoster,VBS 2032
1235,UMNTC,VBS,2032,002,General Microbiology w/Lab,B,5,Dawn Foster Hartnett,dmfoster,VBS 2032
1235,UMNTC,VBS,2032,002,General Microbiology w/Lab,B+,2,Dawn Foster Hartnett,dmfoster,VBS 2032
1235,UMNTC,VBS,2032,002,General Microbiology w/Lab,B-,2,Dawn Foster Hartnett,dmfoster,VBS 2032
1235,UMNTC,VBS,2032,002,General Microbiology w/Lab,C,1,Dawn Foster Hartnett,dmfoster,VBS 2032
1235,UMNTC,VBS,2032,002,General Microbiology w/Lab,C-,3,Dawn Foster Hartnett,dmfoster,VBS 2032
1235,UMNTC,VBS,2032,002,General Microbiology w/Lab,W,1,Dawn Foster Hartnett,dmfoster,VBS 2032
1235,UMNTC,VMBA,5714,001,Financial Accounting,A,16,Pervin Shroff,shrof003,VMBA 5714
1235,UMNTC,VMBA,5714,001,Financial Accounting,A-,13,Pervin Shroff,shrof003,VMBA 5714
1235,UMNTC,WRIT,1301,001,University Writing,A,9,Michelle Herrin,herri340,WRIT 1301
1235,UMNTC,WRIT,1301,001,University Writing,A-,2,Michelle Herrin,herri340,WRIT 1301
1235,UMNTC,WRIT,1301,001,University Writing,B,2,Michelle Herrin,herri340,WRIT 1301
1235,UMNTC,WRIT,1301,001,University Writing,B-,1,Michelle Herrin,herri340,WRIT 1301
1235,UMNTC,WRIT,1301,001,University Writing,C-,3,Michelle Herrin,herri340,WRIT 1301
1235,UMNTC,WRIT,1301,001,University Writing,D,1,Michelle Herrin,herri340,WRIT 1301
1235,UMNTC,WRIT,1301,001,University Writing,F,1,Michelle Herrin,herri340,WRIT 1301
1235,UMNTC,WRIT,1301,002,University Writing,A,14,Cody Bursch,bursc021,WRIT 1301
1235,UMNTC,WRIT,1301,002,University Writing,B+,1,Cody Bursch,bursc021,WRIT 1301
1235,UMNTC,WRIT,1301,002,University Writing,D,1,Cody Bursch,bursc021,WRIT 1301
1235,UMNTC,WRIT,1301,002,University Writing,F,1,Cody Bursch,bursc021,WRIT 1301
1235,UMNTC,WRIT,1301,002,University Writing,W,1,Cody Bursch,bursc021,WRIT 1301
1235,UMNTC,WRIT,1301,003,University Writing,A,4,Jax Kinniburgh,jkinnibu,WRIT 1301
1235,UMNTC,WRIT,1301,003,University Writing,B+,2,Jax Kinniburgh,jkinnibu,WRIT 1301
1235,UMNTC,WRIT,1301,003,University Writing,C,1,Jax Kinniburgh,jkinnibu,WRIT 1301
1235,UMNTC,WRIT,1301,003,University Writing,C-,2,Jax Kinniburgh,jkinnibu,WRIT 1301
1235,UMNTC,WRIT,1301,003,University Writing,D+,1,Jax Kinniburgh,jkinnibu,WRIT 1301
1235,UMNTC,WRIT,1301,003,University Writing,F,4,Jax Kinniburgh,jkinnibu,WRIT 1301
1235,UMNTC,WRIT,1301,003,University Writing,W,2,Jax Kinniburgh,jkinnibu,WRIT 1301
1235,UMNTC,WRIT,1301,005,University Writing,A,13,Asmita Ghimire,,WRIT 1301
1235,UMNTC,WRIT,1301,005,University Writing,B,3,Asmita Ghimire,,WRIT 1301
1235,UMNTC,WRIT,1301,005,University Writing,D,1,Asmita Ghimire,,WRIT 1301
1235,UMNTC,WRIT,1301,005,University Writing,F,1,Asmita Ghimire,,WRIT 1301
1235,UMNTC,WRIT,3029W,001,Business and Prof.  Writing,A,14,Brigitte Mussack,muss0039,WRIT 3029W
1235,UMNTC,WRIT,3029W,001,Business and Prof.  Writing,A-,3,Brigitte Mussack,muss0039,WRIT 3029W
1235,UMNTC,WRIT,3029W,001,Business and Prof.  Writing,B-,1,Brigitte Mussack,muss0039,WRIT 3029W
1235,UMNTC,WRIT,3029W,001,Business and Prof.  Writing,C-,1,Brigitte Mussack,muss0039,WRIT 3029W
1235,UMNTC,WRIT,3029W,001,Business and Prof.  Writing,S,1,Brigitte Mussack,muss0039,WRIT 3029W
1235,UMNTC,WRIT,3029W,002,Business and Prof.  Writing,A,10,Cynthia Pope,cpope,WRIT 3029W
1235,UMNTC,WRIT,3029W,002,Business and Prof.  Writing,B,2,Cynthia Pope,cpope,WRIT 3029W
1235,UMNTC,WRIT,3029W,002,Business and Prof.  Writing,B+,1,Cynthia Pope,cpope,WRIT 3029W
1235,UMNTC,WRIT,3029W,002,Business and Prof.  Writing,C+,1,Cynthia Pope,cpope,WRIT 3029W
1235,UMNTC,WRIT,3029W,002,Business and Prof.  Writing,F,2,Cynthia Pope,cpope,WRIT 3029W
1235,UMNTC,WRIT,3029W,002,Business and Prof.  Writing,W,1,Cynthia Pope,cpope,WRIT 3029W
1235,UMNTC,WRIT,3562W,001,Tech & Professional Writing,A,7,Jacqueline James,,WRIT 3562W
1235,UMNTC,WRIT,3562W,001,Tech & Professional Writing,A-,3,Jacqueline James,,WRIT 3562W
1235,UMNTC,WRIT,3562W,001,Tech & Professional Writing,B,2,Jacqueline James,,WRIT 3562W
1235,UMNTC,WRIT,3562W,001,Tech & Professional Writing,B+,3,Jacqueline James,,WRIT 3562W
