INSTITUTION,CAMPUS,SUBJECT,CATALOG_NBR,CLASS_SECTION,DESCR,CRSE_GRADE_OFF,GRADE_HDCNT,NAME,INTERNET_ID,TERM,FULL_NAME
UMNTC,UMNTC,LA,1201,001,Learning Landscape,B,1,Laura Musacchio,musac003,1253,LA 1201
UMNTC,UMNTC,LA,1201,001,Learning Landscape,B+,7,Laura Musacchio,musac003,1253,LA 1201
UMNTC,UMNTC,LA,1201,001,Learning Landscape,B-,3,Laura Musacchio,musac003,1253,LA 1201
UMNTC,UMNTC,LA,1201,001,Learning Landscape,C-,1,Laura Musacchio,musac003,1253,LA 1201
UMNTC,UMNTC,LA,1201,001,Learning Landscape,D,1,Laura Musacchio,musac003,1253,LA 1201
UMNTC,UMNTC,LA,1201,001,Learning Landscape,F,1,Laura Musacchio,musac003,1253,LA 1201
UMNTC,UMNTC,LA,1301,002,Intro LArch Drwng,A,6,Bradley Agee,ageex004,1253,LA 1301
UMNTC,UMNTC,LA,1301,002,Intro LArch Drwng,A-,2,Bradley Agee,ageex004,1253,LA 1301
UMNTC,UMNTC,LA,1301,002,Intro LArch Drwng,B,3,Bradley Agee,ageex004,1253,LA 1301
UMNTC,UMNTC,LA,1301,002,Intro LArch Drwng,B-,2,Bradley Agee,ageex004,1253,LA 1301
UMNTC,UMNTC,LA,1301,002,Intro LArch Drwng,C+,2,Bradley Agee,ageex004,1253,LA 1301
UMNTC,UMNTC,LA,1301,002,Intro LArch Drwng,W,3,Bradley Agee,ageex004,1253,LA 1301
UMNTC,UMNTC,LA,1401,002,The Designed Environment,A,8,Bradley Agee,ageex004,1253,LA 1401
UMNTC,UMNTC,LA,1401,002,The Designed Environment,A-,4,Bradley Agee,ageex004,1253,LA 1401
UMNTC,UMNTC,LA,1401,002,The Designed Environment,B,8,Bradley Agee,ageex004,1253,LA 1401
UMNTC,UMNTC,LA,1401,002,The Designed Environment,B+,15,Bradley Agee,ageex004,1253,LA 1401
UMNTC,UMNTC,LA,1401,002,The Designed Environment,B-,7,Bradley Agee,ageex004,1253,LA 1401
UMNTC,UMNTC,LA,1401,002,The Designed Environment,C,3,Bradley Agee,ageex004,1253,LA 1401
UMNTC,UMNTC,LA,1401,002,The Designed Environment,C+,3,Bradley Agee,ageex004,1253,LA 1401
UMNTC,UMNTC,LA,1401,002,The Designed Environment,C-,2,Bradley Agee,ageex004,1253,LA 1401
UMNTC,UMNTC,LA,1401,002,The Designed Environment,W,2,Bradley Agee,ageex004,1253,LA 1401
UMNTC,UMNTC,LA,1601,001,Design and Equity,A,24,Kristine Miller,mille407,1253,LA 1601
UMNTC,UMNTC,LA,1601,001,Design and Equity,A-,5,Kristine Miller,mille407,1253,LA 1601
UMNTC,UMNTC,LA,1601,001,Design and Equity,B+,1,Kristine Miller,mille407,1253,LA 1601
UMNTC,UMNTC,LA,2302,001,Computer Rep for Envirn Design,A,8,Andrew Beck,beck1119,1253,LA 2302
UMNTC,UMNTC,LA,2302,001,Computer Rep for Envirn Design,A-,4,Andrew Beck,beck1119,1253,LA 2302
UMNTC,UMNTC,LA,2302,001,Computer Rep for Envirn Design,B,2,Andrew Beck,beck1119,1253,LA 2302
UMNTC,UMNTC,LA,2302,001,Computer Rep for Envirn Design,C,1,Andrew Beck,beck1119,1253,LA 2302
UMNTC,UMNTC,LA,2302,001,Computer Rep for Envirn Design,C-,1,Andrew Beck,beck1119,1253,LA 2302
UMNTC,UMNTC,LA,3002,001,Informants of Creating Space,A,3,Joseph Favour,favou001,1253,LA 3002
UMNTC,UMNTC,LA,3002,001,Informants of Creating Space,A-,2,Joseph Favour,favou001,1253,LA 3002
UMNTC,UMNTC,LA,3002,001,Informants of Creating Space,B,4,Joseph Favour,favou001,1253,LA 3002
UMNTC,UMNTC,LA,3002,001,Informants of Creating Space,B+,5,Joseph Favour,favou001,1253,LA 3002
UMNTC,UMNTC,LA,3002,001,Informants of Creating Space,C+,1,Joseph Favour,favou001,1253,LA 3002
UMNTC,UMNTC,LA,3572,001,Landscape Tech  2,A,3,Carlos Fernandez,ferna025,1253,LA 3572
UMNTC,UMNTC,LA,3572,001,Landscape Tech  2,A-,2,Carlos Fernandez,ferna025,1253,LA 3572
UMNTC,UMNTC,LA,3572,001,Landscape Tech  2,B,2,Carlos Fernandez,ferna025,1253,LA 3572
UMNTC,UMNTC,LA,3572,001,Landscape Tech  2,B+,2,Carlos Fernandez,ferna025,1253,LA 3572
UMNTC,UMNTC,LA,3572,001,Landscape Tech  2,B-,1,Carlos Fernandez,ferna025,1253,LA 3572
UMNTC,UMNTC,LA,3572,001,Landscape Tech  2,C,1,Carlos Fernandez,ferna025,1253,LA 3572
UMNTC,UMNTC,LA,3572,001,Landscape Tech  2,C+,1,Carlos Fernandez,ferna025,1253,LA 3572
UMNTC,UMNTC,LA,3572,001,Landscape Tech  2,C-,1,Carlos Fernandez,ferna025,1253,LA 3572
UMNTC,UMNTC,LA,3572,001,Landscape Tech  2,W,1,Carlos Fernandez,ferna025,1253,LA 3572
UMNTC,UMNTC,LA,4002,001,Design of Urban Landscapes,A-,2,Vincent deBritto,debri001,1253,LA 4002
UMNTC,UMNTC,LA,4002,001,Design of Urban Landscapes,B,3,Vincent deBritto,debri001,1253,LA 4002
UMNTC,UMNTC,LA,4002,001,Design of Urban Landscapes,B+,8,Vincent deBritto,debri001,1253,LA 4002
UMNTC,UMNTC,LA,4002,001,Design of Urban Landscapes,B-,1,Vincent deBritto,debri001,1253,LA 4002
UMNTC,UMNTC,LA,4002,001,Design of Urban Landscapes,C,1,Vincent deBritto,debri001,1253,LA 4002
UMNTC,UMNTC,LA,4002,001,Design of Urban Landscapes,W,1,Vincent deBritto,debri001,1253,LA 4002
UMNTC,UMNTC,LA,4501,001,Landscape Analysis,A,7,Rachel Valenziano,valen313,1253,LA 4501
UMNTC,UMNTC,LA,4501,001,Landscape Analysis,A-,3,Rachel Valenziano,valen313,1253,LA 4501
UMNTC,UMNTC,LA,4501,001,Landscape Analysis,B,1,Rachel Valenziano,valen313,1253,LA 4501
UMNTC,UMNTC,LA,4501,001,Landscape Analysis,B+,1,Rachel Valenziano,valen313,1253,LA 4501
UMNTC,UMNTC,LA,4501,001,Landscape Analysis,B-,1,Rachel Valenziano,valen313,1253,LA 4501
UMNTC,UMNTC,LA,4501,001,Landscape Analysis,C-,1,Rachel Valenziano,valen313,1253,LA 4501
UMNTC,UMNTC,LA,5302,001,Professional Practice,A-,7,Andrew Montgomery,montg155,1253,LA 5302
UMNTC,UMNTC,LA,5302,001,Professional Practice,B+,3,Andrew Montgomery,montg155,1253,LA 5302
UMNTC,UMNTC,LA,5302,001,Professional Practice,W,1,Andrew Montgomery,montg155,1253,LA 5302
UMNTC,UMNTC,LAAS,5311,001,Soil Chemistry and Mineralogy,A,7,Brandy Toner,toner,1253,LAAS 5311
UMNTC,UMNTC,LAAS,5311,001,Soil Chemistry and Mineralogy,A-,8,Brandy Toner,toner,1253,LAAS 5311
UMNTC,UMNTC,LAAS,5311,001,Soil Chemistry and Mineralogy,B,2,Brandy Toner,toner,1253,LAAS 5311
UMNTC,UMNTC,LAAS,5311,001,Soil Chemistry and Mineralogy,B+,1,Brandy Toner,toner,1253,LAAS 5311
UMNTC,UMNTC,LAAS,5311,001,Soil Chemistry and Mineralogy,W,1,Brandy Toner,toner,1253,LAAS 5311
UMNTC,UMNTC,LAMP,4177,301,Pathology for Allied Hlth Stdt,A,130,Haley Fleckenstein,fleck140,1253,LAMP 4177
UMNTC,UMNTC,LAMP,4177,301,Pathology for Allied Hlth Stdt,B,1,Haley Fleckenstein,fleck140,1253,LAMP 4177
UMNTC,UMNTC,LAMP,4177,301,Pathology for Allied Hlth Stdt,W,1,Haley Fleckenstein,fleck140,1253,LAMP 4177
UMNMO,UMNMO,LANG,1082,001,Acad Culture & Oral Skills II,A,4,Jacqueline Julien,greenwj,1253,LANG 1082
UMNMO,UMNMO,LANG,1082,001,Acad Culture & Oral Skills II,B,3,Jacqueline Julien,greenwj,1253,LANG 1082
UMNMO,UMNMO,LANG,1082,001,Acad Culture & Oral Skills II,C,3,Jacqueline Julien,greenwj,1253,LANG 1082
UMNTC,UMNTC,LAT,1002,002,Beg. Latin II,A,5,Noah Segal,nsegal,1253,LAT 1002
UMNTC,UMNTC,LAT,1002,002,Beg. Latin II,A-,1,Noah Segal,nsegal,1253,LAT 1002
UMNTC,UMNTC,LAT,1002,002,Beg. Latin II,F,1,Noah Segal,nsegal,1253,LAT 1002
UMNTC,UMNTC,LAT,1002,002,Beg. Latin II,N,1,Noah Segal,nsegal,1253,LAT 1002
UMNTC,UMNTC,LAT,1002,002,Beg. Latin II,S,1,Noah Segal,nsegal,1253,LAT 1002
UMNTC,UMNTC,LAT,1002,002,Beg. Latin II,W,1,Noah Segal,nsegal,1253,LAT 1002
UMNTC,UMNTC,LAT,3004,002,Intermediate Latin Poetry,A,2,Charles McNamara,mcnamarc,1253,LAT 3004
UMNTC,UMNTC,LAT,3004,002,Intermediate Latin Poetry,A-,2,Charles McNamara,mcnamarc,1253,LAT 3004
UMNTC,UMNTC,LAT,3004,002,Intermediate Latin Poetry,B,1,Charles McNamara,mcnamarc,1253,LAT 3004
UMNTC,UMNTC,LAT,3004,002,Intermediate Latin Poetry,B+,5,Charles McNamara,mcnamarc,1253,LAT 3004
UMNTC,UMNTC,LAT,3004,002,Intermediate Latin Poetry,C-,2,Charles McNamara,mcnamarc,1253,LAT 3004
UMNTC,UMNTC,LAT,3004,002,Intermediate Latin Poetry,S,2,Charles McNamara,mcnamarc,1253,LAT 3004
UMNTC,UMNTC,LAW,3000,001,Introduction to American Law,A,72,JaneAnne Murray,murrayj,1253,LAW 3000
UMNTC,UMNTC,LAW,3000,001,Introduction to American Law,A-,12,JaneAnne Murray,murrayj,1253,LAW 3000
UMNTC,UMNTC,LAW,3000,001,Introduction to American Law,B,10,JaneAnne Murray,murrayj,1253,LAW 3000
UMNTC,UMNTC,LAW,3000,001,Introduction to American Law,B+,16,JaneAnne Murray,murrayj,1253,LAW 3000
UMNTC,UMNTC,LAW,3000,001,Introduction to American Law,B-,6,JaneAnne Murray,murrayj,1253,LAW 3000
UMNTC,UMNTC,LAW,3000,001,Introduction to American Law,C,3,JaneAnne Murray,murrayj,1253,LAW 3000
UMNTC,UMNTC,LAW,3000,001,Introduction to American Law,C+,9,JaneAnne Murray,murrayj,1253,LAW 3000
UMNTC,UMNTC,LAW,3000,001,Introduction to American Law,C-,1,JaneAnne Murray,murrayj,1253,LAW 3000
UMNTC,UMNTC,LAW,3000,001,Introduction to American Law,D,1,JaneAnne Murray,murrayj,1253,LAW 3000
UMNTC,UMNTC,LAW,3000,001,Introduction to American Law,D+,2,JaneAnne Murray,murrayj,1253,LAW 3000
UMNTC,UMNTC,LAW,3000,001,Introduction to American Law,W,6,JaneAnne Murray,murrayj,1253,LAW 3000
UMNTC,UMNTC,LAW,3064,001,"Law, Business and Human Rights",A,27,Amanda Lyons Bolivar,lyon0061,1253,LAW 3064
UMNTC,UMNTC,LAW,3064,001,"Law, Business and Human Rights",A-,10,Amanda Lyons Bolivar,lyon0061,1253,LAW 3064
UMNTC,UMNTC,LAW,3064,001,"Law, Business and Human Rights",B,7,Amanda Lyons Bolivar,lyon0061,1253,LAW 3064
UMNTC,UMNTC,LAW,3064,001,"Law, Business and Human Rights",B+,11,Amanda Lyons Bolivar,lyon0061,1253,LAW 3064
UMNTC,UMNTC,LAW,3064,001,"Law, Business and Human Rights",B-,4,Amanda Lyons Bolivar,lyon0061,1253,LAW 3064
UMNTC,UMNTC,LAW,3064,001,"Law, Business and Human Rights",C+,2,Amanda Lyons Bolivar,lyon0061,1253,LAW 3064
UMNTC,UMNTC,LAW,3064,001,"Law, Business and Human Rights",C-,2,Amanda Lyons Bolivar,lyon0061,1253,LAW 3064
UMNTC,UMNTC,LAW,3064,001,"Law, Business and Human Rights",F,4,Amanda Lyons Bolivar,lyon0061,1253,LAW 3064
UMNTC,UMNTC,LAW,3064,001,"Law, Business and Human Rights",W,4,Amanda Lyons Bolivar,lyon0061,1253,LAW 3064
UMNTC,UMNTC,LAW,6004,001,Property,A,6,Emmanuel Mauleon,maule003,1253,LAW 6004
UMNTC,UMNTC,LAW,6004,001,Property,A+,2,Emmanuel Mauleon,maule003,1253,LAW 6004
UMNTC,UMNTC,LAW,6004,001,Property,A-,8,Emmanuel Mauleon,maule003,1253,LAW 6004
UMNTC,UMNTC,LAW,6004,001,Property,B,5,Emmanuel Mauleon,maule003,1253,LAW 6004
UMNTC,UMNTC,LAW,6004,001,Property,B+,20,Emmanuel Mauleon,maule003,1253,LAW 6004
UMNTC,UMNTC,LAW,6004,001,Property,B-,6,Emmanuel Mauleon,maule003,1253,LAW 6004
UMNTC,UMNTC,LAW,6004,001,Property,C,1,Emmanuel Mauleon,maule003,1253,LAW 6004
UMNTC,UMNTC,LAW,6004,001,Property,C+,2,Emmanuel Mauleon,maule003,1253,LAW 6004
UMNTC,UMNTC,LAW,6004,002,Property,A,8,Jack Whiteley,whiteley,1253,LAW 6004
UMNTC,UMNTC,LAW,6004,002,Property,A-,12,Jack Whiteley,whiteley,1253,LAW 6004
UMNTC,UMNTC,LAW,6004,002,Property,B,12,Jack Whiteley,whiteley,1253,LAW 6004
UMNTC,UMNTC,LAW,6004,002,Property,B+,9,Jack Whiteley,whiteley,1253,LAW 6004
UMNTC,UMNTC,LAW,6004,002,Property,B-,8,Jack Whiteley,whiteley,1253,LAW 6004
UMNTC,UMNTC,LAW,6004,003,Property,A,7,June Carbone,jcarbone,1253,LAW 6004
UMNTC,UMNTC,LAW,6004,003,Property,A+,2,June Carbone,jcarbone,1253,LAW 6004
UMNTC,UMNTC,LAW,6004,003,Property,A-,9,June Carbone,jcarbone,1253,LAW 6004
UMNTC,UMNTC,LAW,6004,003,Property,B,7,June Carbone,jcarbone,1253,LAW 6004
UMNTC,UMNTC,LAW,6004,003,Property,B+,14,June Carbone,jcarbone,1253,LAW 6004
UMNTC,UMNTC,LAW,6004,003,Property,B-,6,June Carbone,jcarbone,1253,LAW 6004
UMNTC,UMNTC,LAW,6004,003,Property,C,1,June Carbone,jcarbone,1253,LAW 6004
UMNTC,UMNTC,LAW,6004,003,Property,C+,2,June Carbone,jcarbone,1253,LAW 6004
UMNTC,UMNTC,LAW,6004,004,Property,A,7,Alexander Boni-Saenz,aabs,1253,LAW 6004
UMNTC,UMNTC,LAW,6004,004,Property,A+,1,Alexander Boni-Saenz,aabs,1253,LAW 6004
UMNTC,UMNTC,LAW,6004,004,Property,A-,10,Alexander Boni-Saenz,aabs,1253,LAW 6004
UMNTC,UMNTC,LAW,6004,004,Property,B,12,Alexander Boni-Saenz,aabs,1253,LAW 6004
UMNTC,UMNTC,LAW,6004,004,Property,B+,12,Alexander Boni-Saenz,aabs,1253,LAW 6004
UMNTC,UMNTC,LAW,6004,004,Property,B-,5,Alexander Boni-Saenz,aabs,1253,LAW 6004
UMNTC,UMNTC,LAW,6004,004,Property,C,1,Alexander Boni-Saenz,aabs,1253,LAW 6004
UMNTC,UMNTC,LAW,6004,004,Property,C+,1,Alexander Boni-Saenz,aabs,1253,LAW 6004
UMNTC,UMNTC,LAW,6005,003,Torts,A,11,Christopher Roberts,cnr,1253,LAW 6005
UMNTC,UMNTC,LAW,6005,003,Torts,A+,2,Christopher Roberts,cnr,1253,LAW 6005
UMNTC,UMNTC,LAW,6005,003,Torts,A-,8,Christopher Roberts,cnr,1253,LAW 6005
UMNTC,UMNTC,LAW,6005,003,Torts,B,16,Christopher Roberts,cnr,1253,LAW 6005
UMNTC,UMNTC,LAW,6005,003,Torts,B+,7,Christopher Roberts,cnr,1253,LAW 6005
UMNTC,UMNTC,LAW,6005,003,Torts,B-,4,Christopher Roberts,cnr,1253,LAW 6005
UMNTC,UMNTC,LAW,6005,003,Torts,C+,3,Christopher Roberts,cnr,1253,LAW 6005
UMNTC,UMNTC,LAW,6009,001,Criminal Law,A,10,Susanna Blumenthal,blume047,1253,LAW 6009
UMNTC,UMNTC,LAW,6009,001,Criminal Law,A+,1,Susanna Blumenthal,blume047,1253,LAW 6009
UMNTC,UMNTC,LAW,6009,001,Criminal Law,A-,8,Susanna Blumenthal,blume047,1253,LAW 6009
UMNTC,UMNTC,LAW,6009,001,Criminal Law,B,10,Susanna Blumenthal,blume047,1253,LAW 6009
UMNTC,UMNTC,LAW,6009,001,Criminal Law,B+,10,Susanna Blumenthal,blume047,1253,LAW 6009
UMNTC,UMNTC,LAW,6009,001,Criminal Law,B-,12,Susanna Blumenthal,blume047,1253,LAW 6009
UMNTC,UMNTC,LAW,6009,002,Criminal Law,A,7,Kevin Reitz,reitz027,1253,LAW 6009
UMNTC,UMNTC,LAW,6009,002,Criminal Law,A+,2,Kevin Reitz,reitz027,1253,LAW 6009
UMNTC,UMNTC,LAW,6009,002,Criminal Law,A-,11,Kevin Reitz,reitz027,1253,LAW 6009
UMNTC,UMNTC,LAW,6009,002,Criminal Law,B,16,Kevin Reitz,reitz027,1253,LAW 6009
UMNTC,UMNTC,LAW,6009,002,Criminal Law,B+,13,Kevin Reitz,reitz027,1253,LAW 6009
UMNTC,UMNTC,LAW,6009,002,Criminal Law,B-,3,Kevin Reitz,reitz027,1253,LAW 6009
UMNTC,UMNTC,LAW,6009,002,Criminal Law,C+,1,Kevin Reitz,reitz027,1253,LAW 6009
UMNTC,UMNTC,LAW,6009,004,Criminal Law,A,9,Francis Shen,fxshen,1253,LAW 6009
UMNTC,UMNTC,LAW,6009,004,Criminal Law,A-,10,Francis Shen,fxshen,1253,LAW 6009
UMNTC,UMNTC,LAW,6009,004,Criminal Law,B,10,Francis Shen,fxshen,1253,LAW 6009
UMNTC,UMNTC,LAW,6009,004,Criminal Law,B+,13,Francis Shen,fxshen,1253,LAW 6009
UMNTC,UMNTC,LAW,6009,004,Criminal Law,B-,6,Francis Shen,fxshen,1253,LAW 6009
UMNTC,UMNTC,LAW,6009,004,Criminal Law,C+,2,Francis Shen,fxshen,1253,LAW 6009
UMNTC,UMNTC,LAW,6018,001,Legislation and Regulation: 1L,A,8,Nick Bednar,nbednar,1253,LAW 6018
UMNTC,UMNTC,LAW,6018,001,Legislation and Regulation: 1L,A-,16,Nick Bednar,nbednar,1253,LAW 6018
UMNTC,UMNTC,LAW,6018,001,Legislation and Regulation: 1L,B,13,Nick Bednar,nbednar,1253,LAW 6018
UMNTC,UMNTC,LAW,6018,001,Legislation and Regulation: 1L,B+,25,Nick Bednar,nbednar,1253,LAW 6018
UMNTC,UMNTC,LAW,6018,001,Legislation and Regulation: 1L,B-,5,Nick Bednar,nbednar,1253,LAW 6018
UMNTC,UMNTC,LAW,6018,001,Legislation and Regulation: 1L,C,1,Nick Bednar,nbednar,1253,LAW 6018
UMNTC,UMNTC,LAW,6018,001,Legislation and Regulation: 1L,C+,2,Nick Bednar,nbednar,1253,LAW 6018
UMNTC,UMNTC,LAW,6018,002,Legislation and Regulation: 1L,A,6,Kristin Hickman,khickman,1253,LAW 6018
UMNTC,UMNTC,LAW,6018,002,Legislation and Regulation: 1L,A+,1,Kristin Hickman,khickman,1253,LAW 6018
UMNTC,UMNTC,LAW,6018,002,Legislation and Regulation: 1L,A-,5,Kristin Hickman,khickman,1253,LAW 6018
UMNTC,UMNTC,LAW,6018,002,Legislation and Regulation: 1L,B,13,Kristin Hickman,khickman,1253,LAW 6018
UMNTC,UMNTC,LAW,6018,002,Legislation and Regulation: 1L,B+,5,Kristin Hickman,khickman,1253,LAW 6018
UMNTC,UMNTC,LAW,6018,002,Legislation and Regulation: 1L,C,1,Kristin Hickman,khickman,1253,LAW 6018
UMNTC,UMNTC,LAW,6018,002,Legislation and Regulation: 1L,C+,1,Kristin Hickman,khickman,1253,LAW 6018
UMNTC,UMNTC,LAW,6018,003,Legislation and Regulation: 1L,A,14,Amy Wildermuth,wilde389,1253,LAW 6018
UMNTC,UMNTC,LAW,6018,003,Legislation and Regulation: 1L,A+,1,Amy Wildermuth,wilde389,1253,LAW 6018
UMNTC,UMNTC,LAW,6018,003,Legislation and Regulation: 1L,A-,10,Amy Wildermuth,wilde389,1253,LAW 6018
UMNTC,UMNTC,LAW,6018,003,Legislation and Regulation: 1L,B,22,Amy Wildermuth,wilde389,1253,LAW 6018
UMNTC,UMNTC,LAW,6018,003,Legislation and Regulation: 1L,B+,11,Amy Wildermuth,wilde389,1253,LAW 6018
UMNTC,UMNTC,LAW,6018,003,Legislation and Regulation: 1L,B-,9,Amy Wildermuth,wilde389,1253,LAW 6018
UMNTC,UMNTC,LAW,6018,003,Legislation and Regulation: 1L,C+,2,Amy Wildermuth,wilde389,1253,LAW 6018
UMNTC,UMNTC,LAW,6023,001,LL.M. Contract Drafting,A,6,Karen Lundquist,kalundqu,1253,LAW 6023
UMNTC,UMNTC,LAW,6023,001,LL.M. Contract Drafting,A-,5,Karen Lundquist,kalundqu,1253,LAW 6023
UMNTC,UMNTC,LAW,6023,001,LL.M. Contract Drafting,B+,1,Karen Lundquist,kalundqu,1253,LAW 6023
UMNTC,UMNTC,LAW,6023,001,LL.M. Contract Drafting,B-,1,Karen Lundquist,kalundqu,1253,LAW 6023
UMNTC,UMNTC,LAW,6025,001,Wrongful Convictions,A,5,James Mayer,maye0065,1253,LAW 6025
UMNTC,UMNTC,LAW,6025,001,Wrongful Convictions,A-,1,James Mayer,maye0065,1253,LAW 6025
UMNTC,UMNTC,LAW,6025,001,Wrongful Convictions,B,4,James Mayer,maye0065,1253,LAW 6025
UMNTC,UMNTC,LAW,6025,001,Wrongful Convictions,B+,2,James Mayer,maye0065,1253,LAW 6025
UMNTC,UMNTC,LAW,6034,001,Women's Legal History,A,5,Barbara Welke,welke004,1253,LAW 6034
UMNTC,UMNTC,LAW,6034,001,Women's Legal History,A-,6,Barbara Welke,welke004,1253,LAW 6034
UMNTC,UMNTC,LAW,6034,001,Women's Legal History,B+,1,Barbara Welke,welke004,1253,LAW 6034
UMNTC,UMNTC,LAW,6041,001,Investment Management Law,A,2,David Royal,royal022,1253,LAW 6041
UMNTC,UMNTC,LAW,6041,001,Investment Management Law,A+,1,David Royal,royal022,1253,LAW 6041
UMNTC,UMNTC,LAW,6041,001,Investment Management Law,A-,3,David Royal,royal022,1253,LAW 6041
UMNTC,UMNTC,LAW,6041,001,Investment Management Law,B,5,David Royal,royal022,1253,LAW 6041
UMNTC,UMNTC,LAW,6041,001,Investment Management Law,B+,3,David Royal,royal022,1253,LAW 6041
UMNTC,UMNTC,LAW,6041,001,Investment Management Law,B-,1,David Royal,royal022,1253,LAW 6041
UMNTC,UMNTC,LAW,6051,001,Business Associations/Corps,A,5,Brett McDonnell,bhm,1253,LAW 6051
UMNTC,UMNTC,LAW,6051,001,Business Associations/Corps,A+,3,Brett McDonnell,bhm,1253,LAW 6051
UMNTC,UMNTC,LAW,6051,001,Business Associations/Corps,A-,5,Brett McDonnell,bhm,1253,LAW 6051
UMNTC,UMNTC,LAW,6051,001,Business Associations/Corps,B,7,Brett McDonnell,bhm,1253,LAW 6051
UMNTC,UMNTC,LAW,6051,001,Business Associations/Corps,B+,6,Brett McDonnell,bhm,1253,LAW 6051
UMNTC,UMNTC,LAW,6051,001,Business Associations/Corps,B-,4,Brett McDonnell,bhm,1253,LAW 6051
UMNTC,UMNTC,LAW,6054,001,Corporate Finance,A,4,Edward Adams,adams006,1253,LAW 6054
UMNTC,UMNTC,LAW,6054,001,Corporate Finance,A+,7,Edward Adams,adams006,1253,LAW 6054
UMNTC,UMNTC,LAW,6054,001,Corporate Finance,B,2,Edward Adams,adams006,1253,LAW 6054
UMNTC,UMNTC,LAW,6054,001,Corporate Finance,B+,8,Edward Adams,adams006,1253,LAW 6054
UMNTC,UMNTC,LAW,6054,001,Corporate Finance,C,1,Edward Adams,adams006,1253,LAW 6054
UMNTC,UMNTC,LAW,6054,001,Corporate Finance,C-,1,Edward Adams,adams006,1253,LAW 6054
UMNTC,UMNTC,LAW,6062,001,Energy Law,A,6,James Coleman,jwcolem,1253,LAW 6062
UMNTC,UMNTC,LAW,6062,001,Energy Law,A+,3,James Coleman,jwcolem,1253,LAW 6062
UMNTC,UMNTC,LAW,6062,001,Energy Law,A-,5,James Coleman,jwcolem,1253,LAW 6062
UMNTC,UMNTC,LAW,6062,001,Energy Law,B,6,James Coleman,jwcolem,1253,LAW 6062
UMNTC,UMNTC,LAW,6062,001,Energy Law,B+,8,James Coleman,jwcolem,1253,LAW 6062
UMNTC,UMNTC,LAW,6063,001,Law and Neuroscience,A,11,Francis Shen,fxshen,1253,LAW 6063
UMNTC,UMNTC,LAW,6063,001,Law and Neuroscience,A-,5,Francis Shen,fxshen,1253,LAW 6063
UMNTC,UMNTC,LAW,6075,001,Civil Procedure II,A,5,Allan Erbsen,aerbsen,1253,LAW 6075
UMNTC,UMNTC,LAW,6075,001,Civil Procedure II,A+,3,Allan Erbsen,aerbsen,1253,LAW 6075
UMNTC,UMNTC,LAW,6075,001,Civil Procedure II,A-,10,Allan Erbsen,aerbsen,1253,LAW 6075
UMNTC,UMNTC,LAW,6075,001,Civil Procedure II,B,11,Allan Erbsen,aerbsen,1253,LAW 6075
UMNTC,UMNTC,LAW,6075,001,Civil Procedure II,B+,14,Allan Erbsen,aerbsen,1253,LAW 6075
UMNTC,UMNTC,LAW,6075,001,Civil Procedure II,B-,5,Allan Erbsen,aerbsen,1253,LAW 6075
UMNTC,UMNTC,LAW,6075,001,Civil Procedure II,C+,1,Allan Erbsen,aerbsen,1253,LAW 6075
UMNTC,UMNTC,LAW,6076,001,Essentials of Business,A,2,Paul Vaaler,vaal0001,1253,LAW 6076
UMNTC,UMNTC,LAW,6076,001,Essentials of Business,A-,6,Paul Vaaler,vaal0001,1253,LAW 6076
UMNTC,UMNTC,LAW,6076,001,Essentials of Business,B,5,Paul Vaaler,vaal0001,1253,LAW 6076
UMNTC,UMNTC,LAW,6076,001,Essentials of Business,B+,3,Paul Vaaler,vaal0001,1253,LAW 6076
UMNTC,UMNTC,LAW,6078,001,Legislation and Regulation,A-,6,Nick Bednar,nbednar,1253,LAW 6078
UMNTC,UMNTC,LAW,6078,001,Legislation and Regulation,B,4,Nick Bednar,nbednar,1253,LAW 6078
UMNTC,UMNTC,LAW,6078,001,Legislation and Regulation,B+,2,Nick Bednar,nbednar,1253,LAW 6078
UMNTC,UMNTC,LAW,6078,001,Legislation and Regulation,B-,1,Nick Bednar,nbednar,1253,LAW 6078
UMNTC,UMNTC,LAW,6078,001,Legislation and Regulation,C,1,Nick Bednar,nbednar,1253,LAW 6078
UMNTC,UMNTC,LAW,6078,001,Legislation and Regulation,C+,4,Nick Bednar,nbednar,1253,LAW 6078
UMNTC,UMNTC,LAW,6084,001,Equal Protection,A,2,Rashya Ghee,ghee,1253,LAW 6084
UMNTC,UMNTC,LAW,6084,001,Equal Protection,A+,1,Rashya Ghee,ghee,1253,LAW 6084
UMNTC,UMNTC,LAW,6084,001,Equal Protection,A-,4,Rashya Ghee,ghee,1253,LAW 6084
UMNTC,UMNTC,LAW,6084,001,Equal Protection,B,3,Rashya Ghee,ghee,1253,LAW 6084
UMNTC,UMNTC,LAW,6084,001,Equal Protection,B+,2,Rashya Ghee,ghee,1253,LAW 6084
UMNTC,UMNTC,LAW,6084,001,Equal Protection,B-,1,Rashya Ghee,ghee,1253,LAW 6084
UMNTC,UMNTC,LAW,6085,001,Criminal Procedure: Investigtn,A,5,Alan Rozenshtein,azr,1253,LAW 6085
UMNTC,UMNTC,LAW,6085,001,Criminal Procedure: Investigtn,A+,1,Alan Rozenshtein,azr,1253,LAW 6085
UMNTC,UMNTC,LAW,6085,001,Criminal Procedure: Investigtn,A-,5,Alan Rozenshtein,azr,1253,LAW 6085
